date,open,high,close,low,volume,amount
2016-11-09,23.63,25.77,25.44,23.55,401716139.0,10484546503.0
2016-11-08,23.37,23.69,23.43,23.36,29006609.0,703588904.0
2016-11-07,23.67,23.78,23.37,23.24,41989356.0,1016201717.0
2016-11-04,24.03,24.18,23.79,23.66,58209922.0,1434751172.0
2016-11-03,23.96,24.37,24.06,23.9,51922997.0,1295407811.0
2016-11-02,24.62,24.83,24.09,24.09,101736108.0,2554448190.0
2016-11-01,24.38,25.25,24.95,24.24,135877207.0,3476301172.0
2016-10-31,23.94,24.67,24.1,23.71,54827410.0,1374214248.0
2016-10-28,23.78,24.42,23.94,23.7,63141299.0,1568803274.0
2016-10-27,24.25,24.25,23.96,23.89,43647995.0,1082761831.0
2016-10-26,24.18,24.42,24.35,24.07,58382553.0,1463092458.0
2016-10-25,24.38,24.51,24.19,23.99,71149209.0,1779390564.0
2016-10-24,24.42,24.62,24.41,24.19,53319635.0,1346250312.0
2016-10-21,24.86,25.03,24.42,24.34,81870576.0,2081832794.0
2016-10-20,24.88,25.82,25.09,24.68,89241935.0,2334841649.0
2016-10-19,25.15,25.61,24.99,24.95,60460544.0,1573933051.0
2016-10-18,25.05,25.28,25.15,24.68,64177355.0,1659245636.0
2016-10-17,25.63,25.87,25.15,24.89,92915134.0,2440490098.0
2016-10-14,26.04,26.36,25.96,25.75,91514322.0,2462592805.0
2016-10-13,25.64,26.31,25.93,25.44,101557433.0,2715384535.0
2016-10-12,25.15,25.8,25.73,24.79,87775400.0,2296506612.0
2016-10-11,24.91,26.51,25.37,24.72,150728616.0,4017712913.0
2016-10-10,24.18,25.13,25.12,23.85,143551183.0,3634603737.0
2016-09-30,25.05,26.55,25.31,24.97,135841060.0,3600469945.0
2016-09-29,24.84,25.44,25.14,24.55,128298586.0,3327400623.0
2016-09-28,24.07,25.52,24.96,23.53,156409060.0,3989436892.0
2016-09-27,23.8,24.85,24.32,23.71,155341790.0,3918881041.0
2016-09-26,24.37,24.52,23.87,23.6,132417339.0,3272364942.0
2016-09-23,25.46,25.68,24.65,24.41,197838372.0,5106198484.0
2016-09-22,23.99,26.19,26.12,23.61,356745679.0,9350015355.0
2016-09-21,22.78,23.81,23.81,22.64,222750209.0,5345198492.0
2016-09-20,22.86,22.91,22.85,22.47,62565662.0,1469696504.0
2016-09-19,22.81,23.21,22.86,22.74,58683788.0,1389733065.0
2016-09-14,22.59,23.02,22.81,22.57,78557476.0,1852710858.0
2016-09-13,22.62,22.91,22.81,22.44,88741809.0,2080192649.0
2016-09-12,21.86,23.19,22.73,21.76,137974564.0,3205460969.0
2016-09-09,22.73,22.82,22.41,22.26,88429677.0,2050212276.0
2016-09-08,22.47,23.65,22.85,22.37,142468390.0,3392089266.0
2016-09-07,22.77,22.77,22.51,22.34,79453934.0,1853115072.0
2016-09-06,22.63,22.89,22.56,22.25,98212851.0,2280789507.0
2016-09-05,22.83,22.91,22.67,22.34,102887958.0,2405528943.0
2016-09-02,22.38,23.8,22.99,22.26,192507913.0,4624433220.0
2016-09-01,24.18,24.19,22.67,22.43,256560340.0,6157514348.0
2016-08-31,21.94,24.11,24.11,21.86,238312574.0,5748581072.0
2016-08-30,22.2,22.31,21.92,21.81,90926253.0,2072873250.0
2016-08-29,22.11,22.49,22.16,22.01,78244619.0,1796320546.0
2016-08-26,22.82,22.82,22.14,22.13,120002409.0,2780659164.0
2016-08-25,22.73,23.16,22.77,21.97,182137491.0,4234198627.0
2016-08-24,23.6,24.03,23.21,22.97,147067559.0,3561540342.0
2016-08-23,23.59,24.45,23.89,23.05,169476322.0,4163383509.0
2016-08-22,23.98,24.72,23.89,23.64,179225292.0,4483677778.0
2016-08-19,24.33,24.49,23.79,23.71,206991163.0,5134726398.0
2016-08-18,24.47,26.77,24.74,23.71,413375208.0,10758881395.0
2016-08-17,25.74,26.54,25.0,24.53,305482059.0,8050574128.0
2016-08-16,25.64,26.67,26.67,25.26,333478058.0,9013552392.0
2016-08-15,22.68,24.24,24.24,22.64,323110630.0,7854928030.0
2016-08-12,20.12,22.03,22.03,19.85,374870862.0,8174350638.0
2016-08-11,20.46,20.67,20.03,19.96,158038796.0,3304482713.0
2016-08-10,20.99,21.16,20.51,20.31,206323384.0,4418914168.0
2016-08-09,21.39,21.56,21.25,20.46,214689295.0,4681283180.0
2016-08-08,20.06,22.2,21.15,19.88,367338901.0,8068063981.0
2016-08-05,19.66,20.92,20.26,19.31,380072265.0,7864094997.0
2016-08-04,17.18,19.03,19.03,17.02,371346582.0,6982599192.0
2016-08-03,16.98,17.38,17.3,16.92,151555097.0,2701874068.0
2016-08-02,16.55,17.12,17.03,16.51,160420956.0,2808125318.0
2016-08-01,16.45,16.72,16.61,16.35,127306209.0,2180111017.0
2016-07-29,16.49,16.78,16.58,16.26,198686135.0,3398190598.0
2016-07-28,16.14,16.64,16.63,15.98,150746267.0,2662314493.0
2016-07-27,16.5,16.55,16.17,15.7,147648626.0,2573919256.0
2016-07-26,16.34,16.55,16.5,16.26,149319656.0,2647747960.0
2016-07-25,16.02,16.51,16.43,15.71,235433919.0,4116947089.0
2016-07-22,15.94,16.33,16.14,15.9,233970928.0,4069504588.0
2016-07-21,15.7,15.96,15.8,15.65,144470645.0,2455521958.0
2016-07-20,15.68,16.17,15.86,15.54,230492242.0,3931445259.0
2016-07-19,16.14,16.14,15.88,15.82,162775209.0,2792105621.0
2016-07-18,16.56,16.56,16.18,16.17,156000437.0,2740431516.0
2016-07-15,16.62,16.76,16.61,16.58,108255098.0,1941771659.0
2016-07-14,16.84,16.88,16.67,16.63,167556929.0,3019075020.0
2016-07-13,16.71,17.16,17.01,16.57,254326166.0,4619086221.0
2016-07-12,16.96,17.11,16.82,16.3,306482137.0,5520900750.0
2016-07-11,17.17,17.35,16.96,16.92,241215118.0,4444566771.0
2016-07-08,17.27,17.62,17.41,16.9,312443698.0,5799513334.0
2016-07-07,17.73,17.84,17.47,17.37,430022552.0,8133977766.0
2016-07-06,17.73,19.29,18.38,17.73,1028372712.0,20106488583.0
2016-07-05,18.37,18.37,18.37,18.37,199057600.0,3939349904.0
2016-07-04,20.41,20.41,20.41,20.41,4266300.0,93815937.0
2015-12-18,20.79,22.68,22.68,20.11,223898400.0,5288950784.0
2015-12-17,18.92,20.62,20.62,18.89,258339264.0,5616476672.0
2015-12-16,19.15,19.48,18.74,18.58,118536400.0,2410648576.0
2015-12-15,18.19,19.92,19.57,18.19,167387632.0,3487966720.0
2015-12-14,18.19,19.01,18.64,17.65,139219408.0,2747638784.0
2015-12-11,17.77,18.88,18.47,17.43,203500848.0,3998320128.0
2015-12-10,18.19,19.83,18.14,17.66,306737472.0,6153427968.0
2015-12-09,16.66,18.15,18.15,16.53,359851968.0,6732052480.0
2015-12-08,16.62,16.77,16.5,16.15,152988608.0,2702009088.0
2015-12-07,17.47,17.62,16.73,16.4,225571936.0,4100197120.0
2015-12-04,17.54,18.42,17.62,17.27,376800960.0,7225321984.0
2015-12-03,17.13,17.94,17.78,16.78,477123648.0,8914671616.0
2015-12-02,15.48,16.93,16.93,15.35,638988608.0,11337756672.0
2015-12-01,13.92,15.39,15.39,13.86,375016384.0,6042685440.0
