Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2012-12-31,510.53,535.4,509.0,532.1729,23553300.0,0.0,1.0,66.203240494441,69.428270543795,66.004836957026,69.009794690466,164873100.0
2012-12-28,510.29,514.48,508.12,509.5892,12652800.0,0.0,1.0,66.172118370924,66.715458777309,65.890722504133,66.081241770258,88569600.0
2012-12-27,513.54,516.25,504.66,515.06,16254300.0,0.0,1.0,66.593563793538,66.944984438241,65.442045223443,66.790670575807,113780100.0
2012-12-26,519.0,519.46,511.12,512.9995,10801300.0,0.0,1.0,67.301592103529,67.361242840268,66.279749048084,66.52347417787,75609100.0
2012-12-24,520.35,524.25,518.71,520.168,6276900.0,0.0,1.0,67.476654048307,67.982388555443,67.26398620428,67.453053104641,43938300.0
2012-12-21,512.47,519.67,510.24,519.33,21295300.0,0.0,1.0,66.454810992862,67.388474698345,66.165634595192,67.344385023364,149067100.0
2012-12-20,530.0,530.2,518.88,521.7302,17203200.0,0.0,1.0,68.728022764683,68.753957867613,67.286031041771,67.655632193627,120422400.0
2012-12-19,531.47,533.7,525.5,526.31,16048900.0,0.0,1.0,68.918645771219,69.207822168889,68.144482948756,68.249520115623,112342300.0
2012-12-18,525.0,534.9,520.25,533.9,22345900.0,0.0,1.0,68.079645191431,69.363432786469,67.463686496842,69.233757271819,156421300.0
2012-12-17,508.93,520.0,501.23,518.83,27057400.0,0.0,1.0,65.995759671,67.431267618179,64.997258208192,67.279547266038,189401800.0
2012-12-14,514.75,518.132,505.58,509.794,36056400.0,0.0,1.0,66.750471166265,67.189033756812,65.561346696921,66.107799315658,252394800.0
2012-12-13,531.15,537.6399,525.8,529.69,22330700.0,0.0,1.0,68.877149606531,69.71873072906,68.183385603151,68.687823355141,156314900.0
2012-12-12,547.77,548.0,536.2701,539.0,17398000.0,0.0,1.0,71.032356660019,71.062182028389,69.541101209092,69.895102396536,121786000.0
2012-12-11,539.77,549.56,537.37,541.388,21155200.0,0.0,1.0,69.994952542817,71.264475831244,69.683731307656,70.204767525521,148086400.0
2012-12-10,525.0,538.51,521.58,529.8209,22517300.0,0.0,1.0,68.079645191431,69.831561394357,67.636154931327,68.704797880009,157621100.0
2012-12-07,553.4,555.2,530.0,533.25,28108600.0,0.0,1.0,71.762429807501,71.995845733871,68.728022764683,69.149468187296,196760200.0
2012-12-06,528.94,553.31,518.63,547.2445,42043300.0,0.0,1.0,68.590566719153,71.750759011182,67.253612163108,70.964212177071,294303100.0
2012-12-05,568.91,569.25,538.77,538.7923,37308500.0,0.0,1.0,73.773697039728,73.817786714709,69.865277028166,69.868168792143,261159500.0
2012-12-04,581.8,581.8,572.13,575.8454,19895300.0,0.0,1.0,75.445214423571,75.445214423571,74.191252196902,74.673048604034,139267100.0
2012-12-03,593.65,594.59,585.5,586.19,13010000.0,0.0,1.0,76.981869272177,77.103764255949,75.925013827777,76.014489932886,91070000.0
2012-11-30,586.79,588.4,582.68,585.28,13975700.0,0.0,1.0,76.092295241676,76.301072820263,75.559328876463,75.896485214554,97829900.0
2012-11-29,590.215,594.25,585.25,589.36,18382100.0,0.0,1.0,76.536433879353,77.059674580967,75.892594949114,76.425561314327,128674700.0
2012-11-28,577.27,585.8,572.26,582.94,18602300.0,0.0,1.0,74.857784342205,75.963916482172,74.208110013806,75.593044510272,130216100.0
2012-11-27,589.55,590.42,580.1,584.78,19047500.0,0.0,1.0,76.450199662111,76.563017359857,75.224766048665,75.831647457229,133332500.0
2012-11-26,575.9,590.0,573.71,589.53,22520700.0,0.0,1.0,74.680128887134,76.508553643703,74.396139510049,76.447606151818,157644900.0
2012-11-23,567.17,572.0,562.6,571.5,9743800.0,0.0,1.0,73.548061644236,74.174394379997,72.955444542284,74.109556622672,68206600.0
2012-11-21,564.25,567.37,556.6,561.7,13321500.0,0.0,1.0,73.169409141457,73.573996747166,72.177391454382,72.838736579099,93250500.0
2012-11-20,571.91,571.95,554.58,560.9134,22955500.0,0.0,1.0,74.162723583679,74.167910604265,71.915446914788,72.736733819275,160688500.0
2012-11-19,540.7097,567.5,539.88,565.73,29404200.0,0.0,1.0,70.116808623934,73.590854564071,70.009216849428,73.36132890314,205829400.0
2012-11-16,525.2,530.0,505.7501,527.678,45246200.0,0.0,1.0,68.105580294361,68.728022764683,65.583404501963,68.426916219665,316723400.0
2012-11-15,537.53,539.5,522.62,525.62,28211100.0,0.0,1.0,69.70447939,69.959940153861,67.771017466563,68.160044010514,197477700.0
2012-11-14,545.5,547.45,536.18,536.88,17041800.0,0.0,1.0,70.737993241763,70.990860495331,69.529417445222,69.620190305477,119292600.0
2012-11-13,538.91,550.48,536.36,542.898,19033900.0,0.0,1.0,69.883431600217,71.383777304722,69.552759037859,70.400577552643,133237300.0
2012-11-12,554.15,554.5,538.65,542.83,18421500.0,0.0,1.0,71.859686443489,71.905072873616,69.849715966408,70.391759617647,128950500.0
2012-11-09,540.42,554.88,533.72,547.06,33211200.0,0.0,1.0,70.079241627339,71.954349569183,69.210415679182,70.940287044618,232478400.0
2012-11-08,560.63,562.23,535.29,537.75,37719500.0,0.0,1.0,72.699983778423,72.907464601863,69.414006237183,69.733008003223,264036500.0
2012-11-07,573.835,574.54,555.75,558.0019,28344600.0,2.65,1.0,74.412348949381,74.503770187209,72.067167266929,72.35918355837,198412200.0
2012-11-06,590.23,590.74,580.09,582.8495,13389900.0,0.0,1.0,76.176609606882,76.242431525286,74.867914993912,75.22406319751,93729300.0
2012-11-05,583.515,587.77,577.6,584.6211,18897700.0,0.0,1.0,75.309954347898,75.859115647523,74.546549156999,75.452710473284,132283900.0
2012-11-02,595.89,596.95,574.75,576.8,21406200.0,0.0,1.0,76.90710383858,77.043910178792,74.178720789448,74.443299088914,149843400.0
2012-11-01,598.22,603.0,594.17,596.5399,12903500.0,0.0,1.0,77.207819661876,77.824738818681,76.685116192198,76.99098161264,90324500.0
2012-10-31,594.88,601.96,587.7,595.32,18214400.0,0.0,1.0,76.776750627623,77.690513730171,75.850081266565,76.83353816507,127500800.0
2012-10-26,609.43,614.0,591.0,604.0,36372600.0,0.0,1.0,78.65461124091,79.244427254843,76.275987797414,77.953801403787,254608200.0
2012-10-25,620.0,622.0,605.55,609.538,23440200.0,0.0,1.0,80.018802765476,80.276927935688,78.1538484107,78.668550000101,164081400.0
2012-10-24,621.44,626.55,610.64,616.83,19947400.0,0.0,1.0,80.204652888028,80.864162697918,78.810776968888,79.609674370692,139631800.0
2012-10-23,631.0,633.9,611.7,613.3554,25255200.0,0.0,1.0,81.438491201638,81.812772698444,78.9475833091,79.161233512484,176786400.0
2012-10-22,612.42,635.38,610.76,634.03,19526100.0,0.0,1.0,79.040508370376,82.003785324401,78.826264479101,81.829550834508,136682700.0
2012-10-19,631.05,631.77,609.62,609.84,26574500.0,0.0,1.0,81.444944330893,81.537869392169,78.67913313208,78.707526900803,186021500.0
2012-10-18,639.59,642.06,630.0,632.64,17022300.0,0.0,1.0,82.547138807695,82.865923392906,81.309428616532,81.650153841211,119156100.0
2012-10-17,648.87,652.79,644.0,644.6136,13894200.0,0.0,1.0,83.744839597475,84.250764931089,83.116304808011,83.195497610232,97259400.0
2012-10-16,635.34,650.3,631.0,649.7925,19634700.0,0.0,1.0,81.998622820996,83.929399094176,81.438491201638,83.863899832235,137442900.0
2012-10-15,632.35,635.13,623.85,634.76,15446500.0,0.0,1.0,81.612725691531,81.971519678124,80.515693718133,81.923766521635,108125500.0
2012-10-12,629.56,635.38,625.3,629.714,16429100.0,0.0,1.0,81.252641079086,82.003785324401,80.702834466536,81.272516717192,115003700.0
2012-10-11,646.5,647.2,628.1,628.1,19502900.0,0.0,1.0,83.438961270775,83.529305080349,81.064209704832,81.064209704832,136520300.0
2012-10-10,639.74,644.98,637.0,640.91,18227000.0,0.0,1.0,82.566498195461,83.242786141414,82.212866712272,82.717501420035,127589000.0
2012-10-09,638.65,640.49,623.55,635.85,29949900.0,0.0,1.0,82.425819977696,82.66329513429,80.476974942601,82.0644447394,209649300.0
2012-10-08,646.88,647.56,636.11,638.17,22785500.0,0.0,1.0,83.488005053115,83.575767610987,82.098001011528,82.363869936845,159498500.0
2012-10-05,665.2,666.0,651.28,652.59,21214500.0,0.0,1.0,85.85243161225,85.955681680334,84.05588042758,84.224952414068,148501500.0
2012-10-04,671.25,674.25,665.55,666.8,13240200.0,0.0,1.0,86.633260252139,87.020448007455,85.897603517037,86.058931748419,92681400.0
2012-10-03,664.86,671.86,662.63,671.45,15152900.0,0.0,1.0,85.808550333314,86.711988429053,85.520740768528,86.65907276916,106070300.0
2012-10-02,661.81,666.35,650.65,661.31,22428300.0,0.0,1.0,85.414909448742,86.000853585121,83.974570998963,85.350378156189,156998100.0
2012-10-01,671.5,676.75,656.5,659.39,19414100.0,0.0,1.0,86.665525898415,87.34310447022,84.729587121831,85.102577992786,135898700.0
