date,open,high,close,low,volume,amount
2018-01-30,3511.5009999999997,3523.051,3488.009,3484.656,18636997500,224681692538
2018-01-29,3563.64,3587.032,3523.0009999999997,3510.2690000000002,23602696500,285417004441
2018-01-26,3535.493,3574.905,3558.1290000000004,3534.195,22269829500,258149514607
2018-01-25,3555.1679999999997,3571.4809999999998,3548.3070000000002,3528.035,24341342200,287989534956
2018-01-24,3553.4790000000003,3569.489,3559.465,3527.112,25295449600,307629217063
2018-01-23,3504.344,3547.222,3546.505,3504.344,23870590400,282091889346
2018-01-22,3476.994,3503.386,3501.362,3475.673,21748753400,261295714088
2018-01-19,3481.62,3498.434,3487.864,3474.292,24753673300,294189072369
2018-01-18,3449.881,3476.546,3474.7540000000004,3448.789,22003955500,267692640536
2018-01-17,3438.5759999999996,3465.205,3444.671,3430.511,26104503000,316532678889
2018-01-16,3403.469,3437.583,3436.594,3401.961,21147546800,266578815169
2018-01-15,3428.9509999999996,3442.5009999999997,3410.488,3402.312,23200928300,286362732919
2018-01-12,3423.8790000000004,3435.4240000000004,3428.941,3417.98,17406340400,215961455748
2018-01-11,3415.585,3426.4829999999997,3425.345,3405.639,17381213300,218414134129
2018-01-10,3414.113,3430.2140000000004,3421.8340000000003,3398.842,20909499700,254515441261
2018-01-09,3406.112,3417.228,3413.9,3403.587,19148855100,238249975070
2018-01-08,3391.553,3412.7309999999998,3409.48,3384.559,23616510600,286213219095
2018-01-05,3386.4640000000004,3402.0690000000004,3391.75,3380.245,21306068100,248187840542
2018-01-04,3371.0,3392.8259999999996,3385.71,3365.295,20695528800,243090768694
2018-01-03,3347.743,3379.915,3369.1079999999997,3345.289,21383614900,258366523235
2018-01-02,3314.031,3349.053,3348.3259999999996,3314.031,20227886000,227788461113
2017-12-29,3295.2459999999996,3308.225,3307.172,3292.77,14158683600,170356755129
2017-12-28,3272.2909999999997,3304.0959999999995,3296.385,3263.728,17537167000,208019859614
2017-12-27,3302.461,3307.08,3275.783,3270.349,16267489000,198264675156
2017-12-26,3277.837,3307.2990000000004,3306.125,3274.327,14243450100,174679263836
2017-12-25,3296.211,3312.3,3280.461,3270.441,14689363500,177293589884
2017-12-22,3297.685,3307.328,3297.063,3293.442,12404732600,152099443907
2017-12-21,3281.118,3309.223,3300.059,3267.4040000000005,14212792700,173740095582
2017-12-20,3296.74,3300.212,3287.6059999999998,3276.12,13774511800,167961847923
2017-12-19,3266.0190000000002,3296.94,3296.538,3266.0190000000002,11514013400,150786582711
2017-12-18,3268.034,3280.5440000000003,3267.922,3254.178,12070038900,149738224054
2017-12-15,3287.5290000000005,3287.5290000000005,3266.137,3259.388,13094061800,161877917411
2017-12-14,3302.9320000000002,3309.53,3292.4390000000003,3282.573,12054423500,151346087724
2017-12-13,3278.397,3304.01,3303.0370000000003,3273.325,11199864700,145295312041
2017-12-12,3320.31,3320.31,3280.8140000000003,3280.329,12460482700,160978615176
2017-12-11,3290.488,3322.6740000000004,3322.196,3288.295,13196598400,172986431447
2017-12-08,3264.478,3297.13,3289.992,3258.759,13320931400,165761649765
2017-12-07,3283.2790000000005,3291.282,3272.054,3259.164,13210590000,161764588906
2017-12-06,3291.313,3296.2009999999996,3293.965,3254.611,15160445200,179174378912
2017-12-05,3301.691,3315.737,3303.675,3300.512,20827886200,243489600070
2017-12-04,3310.381,3323.9959999999996,3309.618,3304.103,14805328800,185025359645
2017-12-01,3315.105,3324.5159999999996,3317.617,3302.44,13919830000,177490257973
2017-11-30,3328.643,3340.92,3317.188,3306.283,15659585100,192076785070
2017-11-29,3335.567,3343.062,3337.862,3305.572,18380593200,217769438092
2017-11-28,3311.232,3333.8,3333.657,3300.781,13824779900,167062933356
2017-11-27,3346.657,3347.051,3322.23,3315.264,16643917000,205803398548
2017-11-24,3340.384,3360.7459999999996,3353.821,3328.3340000000003,15956966300,207623884889
2017-11-23,3425.009,3429.4240000000004,3351.9179999999997,3342.3320000000003,21526539300,270469023976
2017-11-22,3417.3309999999997,3442.178,3430.4640000000004,3404.2870000000003,21356709300,273674733427
2017-11-21,3382.36,3419.802,3410.498,3377.599,19687180300,265303849860
2017-11-20,3361.3559999999998,3393.1059999999998,3392.3990000000003,3337.116,17652468300,228308136763
2017-11-17,3392.683,3403.2859999999996,3382.908,3373.296,24945815300,313750356072
2017-11-16,3393.1940000000004,3409.653,3399.25,3390.5890000000004,15668433200,220862462955
2017-11-15,3416.211,3423.75,3402.525,3396.381,16879207600,239734189059
2017-11-14,3446.545,3450.495,3429.548,3419.692,19647267400,267435423302
2017-11-13,3435.184,3449.164,3447.836,3435.085,20538905400,266738129757
2017-11-10,3423.185,3438.792,3432.673,3414.329,18927650300,255772109999
2017-11-09,3410.672,3428.77,3427.795,3408.619,15865042600,205433672251
2017-11-08,3409.147,3434.492,3415.46,3404.881,18543647000,242025594078
2017-11-07,3389.472,3415.1479999999997,3413.575,3387.946,19057174600,242595949401
2017-11-06,3369.685,3389.383,3388.1740000000004,3356.534,15463646800,204311225533
2017-11-03,3377.736,3380.57,3371.744,3347.36,17271479000,207437946243
2017-11-02,3391.652,3391.652,3383.31,3372.2129999999997,16686426700,210014970657
2017-11-01,3393.968,3410.3520000000003,3395.913,3388.598,18056612700,231978378197
2017-10-31,3380.9990000000003,3397.099,3393.342,3376.1240000000003,15349820600,199929584473
2017-10-30,3413.868,3419.732,3390.337,3357.276,20834928600,257776652854
2017-10-27,3404.498,3421.103,3416.812,3402.114,17025717300,212377187976
2017-10-26,3397.5190000000002,3414.242,3407.567,3391.455,18376862500,238596126822
2017-10-25,3384.8579999999997,3398.304,3396.8979999999997,3382.034,12313122200,160060696668
2017-10-24,3376.599,3388.6890000000003,3388.248,3374.125,13989751100,178552878856
2017-10-23,3382.28,3385.285,3380.699,3374.705,13084628900,164369441821
2017-10-20,3363.514,3379.765,3378.6479999999997,3360.1,12717285100,155065093862
2017-10-19,3374.6440000000002,3378.736,3370.172,3359.6279999999997,15847649500,187921292310
2017-10-18,3373.528,3383.232,3381.7940000000003,3371.925,15722879100,194298766689
2017-10-17,3373.2340000000004,3382.407,3372.0409999999997,3365.565,12538172500,162910828164
2017-10-16,3393.2059999999997,3400.511,3378.47,3374.7690000000002,17433062000,221650689763
2017-10-13,3384.488,3395.748,3390.5229999999997,3383.239,13995476400,181118458173
2017-10-12,3385.533,3390.204,3386.1,3372.533,16180938000,201667864058
2017-10-11,3381.488,3395.7790000000005,3388.284,3379.163,18147670400,231154505949
2017-10-10,3373.345,3384.026,3382.988,3358.795,17942384100,231148615058
2017-10-09,3403.2459999999996,3410.17,3374.3779999999997,3366.965,19173605700,227440593875
2017-09-29,3340.3109999999997,3357.015,3348.9429999999998,3340.3109999999997,14486244300,175892822952
2017-09-28,3343.845,3344.6009999999997,3339.6420000000003,3336.178,14944430000,181955627407
2017-09-27,3340.822,3349.695,3345.272,3340.2990000000004,14308694500,168981337689
2017-09-26,3336.35,3347.163,3343.583,3332.599,13262859500,159039634038
2017-09-25,3344.5890000000004,3350.961,3341.5490000000004,3334.9440000000004,16962129300,202401690547
2017-09-22,3347.157,3356.4509999999996,3352.5290000000005,3334.985,17923400700,206583469029
2017-09-21,3364.698,3377.884,3357.812,3356.875,19744869500,231946124431
2017-09-20,3352.185,3370.098,3365.9959999999996,3346.5359999999996,19219666100,225839069303
2017-09-19,3365.532,3370.401,3356.845,3344.705,19112969100,220728730019
2017-09-18,3352.513,3371.7490000000003,3362.8590000000004,3352.513,19031967600,227938635395
2017-09-15,3365.145,3365.528,3353.619,3345.328,21976581600,252910687798
2017-09-14,3383.47,3391.6440000000002,3371.426,3361.3340000000003,22130648700,256744421274
2017-09-13,3374.719,3387.14,3384.147,3366.5409999999997,19455071500,230733408867
2017-09-12,3381.487,3391.0690000000004,3379.488,3370.8520000000003,27291031900,325024951983
2017-09-11,3365.3509999999997,3384.81,3376.4190000000003,3360.046,21901101900,256888810547
2017-09-08,3364.428,3380.89,3365.243,3353.688,19840518400,235160227356
2017-09-07,3383.6279999999997,3387.796,3365.4970000000003,3363.177,22111868500,264037023512
2017-09-06,3372.428,3391.011,3385.389,3364.765,22909078500,262034653491
2017-09-05,3377.197,3390.823,3384.317,3371.571,21655294600,245596608276
2017-09-04,3369.719,3381.403,3379.583,3359.131,26742784900,296348432251
2017-09-01,3365.991,3381.925,3367.119,3358.472,28249758400,313722092738
2017-08-31,3361.462,3367.3579999999997,3360.81,3340.687,23441978100,269133107793
2017-08-30,3361.821,3376.6479999999997,3363.627,3357.08,24686331200,279640796622
2017-08-29,3362.06,3374.595,3365.2259999999997,3354.4629999999997,21950453500,268916094847
2017-08-28,3336.1259999999997,3375.034,3362.651,3336.1259999999997,25746143800,305319883095
2017-08-25,3271.461,3331.915,3331.522,3271.461,20583948200,227141029378
2017-08-24,3287.9590000000003,3297.989,3271.512,3266.3590000000004,16346893700,186245056566
2017-08-23,3283.797,3299.4570000000003,3287.705,3274.44,17983220800,204330421446
2017-08-22,3287.615,3293.4759999999997,3290.2259999999997,3274.941,18653799100,222927491486
2017-08-21,3274.5809999999997,3287.5190000000002,3286.906,3270.475,18612248300,209718592884
2017-08-18,3253.243,3275.0759999999996,3268.724,3248.083,19112248300,218437740745
2017-08-17,3253.8459999999995,3269.139,3268.43,3251.4590000000003,20362255100,228376944210
2017-08-16,3247.853,3248.785,3246.4509999999996,3228.8709999999996,17685205100,200832533704
2017-08-15,3235.23,3263.5890000000004,3251.262,3235.1009999999997,18229799700,204595858616
2017-08-14,3206.0440000000003,3240.052,3237.36,3206.0440000000003,19034679600,209096078748
2017-08-11,3237.922,3245.116,3208.5409999999997,3200.748,26296299500,266998262380
2017-08-10,3269.735,3282.5190000000002,3261.7490000000003,3236.183,24068462200,251854039692
2017-08-09,3277.808,3277.9429999999998,3275.573,3263.847,23559790700,237815125492
2017-08-08,3277.1890000000003,3285.4829999999997,3281.873,3269.658,25204353700,255770184456
2017-08-07,3257.67,3280.1040000000003,3279.4570000000003,3243.715,23117337900,231874371766
2017-08-04,3269.3179999999998,3287.1929999999998,3262.0809999999997,3261.3070000000002,27590634000,285634760381
2017-08-03,3279.986,3293.369,3272.929,3262.155,23327700400,243549542715
2017-08-02,3288.518,3305.4309999999996,3285.0570000000002,3282.038,26673062800,279352341794
2017-08-01,3274.369,3292.638,3292.638,3273.5040000000004,23719459400,256419942206
2017-07-31,3252.752,3276.946,3273.028,3251.1940000000004,24603944000,253525920802
2017-07-28,3240.173,3256.3709999999996,3253.24,3232.9629999999997,18222688000,198428584091
2017-07-27,3243.765,3251.926,3249.781,3220.637,22848594500,242572081460
2017-07-26,3244.461,3264.848,3247.675,3228.039,21354200500,228460518517
2017-07-25,3249.138,3261.645,3243.6890000000003,3233.138,20557387300,213405498975
2017-07-24,3230.8979999999997,3261.105,3250.599,3230.071,23305639900,250631194263
2017-07-21,3236.5879999999997,3247.712,3237.982,3231.9559999999997,20600325100,221956909910
2017-07-20,3227.506,3246.236,3244.865,3225.433,23210839200,245825421933
2017-07-19,3181.402,3232.941,3230.9759999999997,3179.73,27242072600,269771019587
2017-07-18,3159.732,3187.671,3187.567,3150.1279999999997,19062306000,196452361519
2017-07-17,3219.7909999999997,3230.3540000000003,3176.465,3139.5040000000004,26620527400,274653250098
2017-07-14,3212.032,3222.978,3222.417,3204.853,16012677300,174312138191
2017-07-13,3192.362,3219.268,3218.163,3190.3390000000004,19530361100,210820896339
2017-07-12,3201.929,3215.196,3197.5440000000003,3177.935,18690088000,201799622184
2017-07-11,3201.5170000000003,3226.908,3203.038,3199.224,18783726200,205493366275
2017-07-10,3208.4629999999997,3223.34,3212.632,3203.2090000000003,19892801000,222828311758
2017-07-07,3203.823,3219.5229999999997,3217.9570000000003,3195.2909999999997,17671541600,201938313218
2017-07-06,3203.863,3215.95,3212.4440000000004,3188.7729999999997,17580928700,202209616967
2017-07-05,3179.217,3207.31,3207.134,3174.708,14829648300,173554012075
2017-07-04,3192.889,3193.0640000000003,3182.804,3174.3140000000003,14111496700,161454562393
2017-07-03,3191.998,3196.2859999999996,3195.9120000000003,3177.0240000000003,14030571700,156575784396
2017-06-30,3176.948,3193.241,3192.427,3171.57,12146454300,143195603458
2017-06-29,3174.9809999999998,3188.7740000000003,3188.063,3174.284,12875547000,147249798104
2017-06-28,3183.633,3193.44,3173.2009999999996,3170.7859999999996,14651672000,162081099741
2017-06-27,3183.42,3193.461,3191.197,3172.4629999999997,14820119800,167523800313
2017-06-26,3157.002,3187.889,3185.4440000000004,3156.9770000000003,17357921100,200419302226
2017-06-23,3138.4440000000004,3158.047,3157.873,3118.095,15484364800,175568524171
2017-06-22,3152.242,3186.982,3147.453,3146.643,19134400600,220438439512
2017-06-21,3148.986,3157.028,3156.212,3132.617,13668826800,167048215951
2017-06-20,3148.0190000000002,3150.465,3140.014,3134.611,14119180200,162498014580
2017-06-19,3122.158,3146.77,3144.3740000000003,3121.7790000000005,13489175800,151741797886
2017-06-16,3126.373,3134.2509999999997,3123.1659999999997,3117.857,12965275800,149215477636
2017-06-15,3125.587,3137.585,3132.486,3117.0840000000003,14695424500,171124529385
2017-06-14,3146.748,3149.173,3130.6740000000004,3125.355,13834704200,160641229612
2017-06-13,3134.009,3155.99,3153.743,3131.0429999999997,12831827900,148457870014
2017-06-12,3149.527,3164.95,3139.877,3135.3140000000003,14672942500,170223276943
2017-06-09,3147.453,3165.92,3158.4,3146.1079999999997,16013633400,181584884790
2017-06-08,3136.4709999999995,3153.264,3150.3340000000003,3132.828,15227765900,178894298541
2017-06-07,3101.761,3140.7740000000003,3140.325,3098.9509999999996,17322901400,194287945514
2017-06-06,3084.54,3102.863,3102.1259999999997,3078.7870000000003,11343996300,127804624246
2017-06-05,3102.11,3105.506,3091.656,3084.83,13257030000,143429802002
2017-06-02,3094.225,3110.389,3105.54,3081.849,14250492500,154454347995
2017-06-01,3108.421,3113.5209999999997,3102.623,3097.679,16301571900,180782624777
2017-05-31,3125.325,3143.2790000000005,3117.178,3111.5559999999996,15295043000,177913309936
2017-05-26,3101.2859999999996,3120.663,3110.059,3100.388,15592348600,171327384644
2017-05-25,3055.343,3114.658,3107.8309999999997,3052.8309999999997,19139184100,201910125033
2017-05-24,3047.5679999999998,3064.813,3064.0759999999996,3022.303,13981335300,152669201599
2017-05-23,3069.3940000000002,3084.235,3061.947,3050.842,17831059900,195073653676
2017-05-22,3087.171,3103.938,3075.676,3063.153,15368373000,170340982650
2017-05-19,3086.705,3095.4829999999997,3090.631,3081.278,12963523000,150164226218
2017-05-18,3082.329,3103.441,3090.139,3077.9629999999997,14862003500,168149514123
2017-05-17,3107.802,3119.5820000000003,3104.442,3101.295,16867415800,194560594100
2017-05-16,3082.8720000000003,3113.512,3112.9640000000004,3060.534,17377556400,193292104557
2017-05-15,3085.9320000000002,3098.913,3090.2290000000003,3085.9320000000002,13566072800,158269607703
2017-05-12,3054.112,3090.491,3083.513,3051.8709999999996,15968409900,175107245752
2017-05-11,3036.789,3063.5640000000003,3061.5,3016.531,19134190100,197604070142
2017-05-10,3078.173,3090.8190000000004,3052.785,3051.59,16079445200,181624151692
2017-05-09,3064.848,3084.208,3080.527,3056.558,13506667400,152795901608
2017-05-08,3090.065,3093.452,3078.613,3067.6940000000004,18052690400,198171689423
2017-05-05,3114.7740000000003,3117.614,3103.038,3092.092,17621364100,200273908170
2017-05-04,3127.1059999999998,3143.8179999999998,3127.369,3111.3909999999996,17796748500,200170851568
2017-05-03,3138.3070000000002,3148.2859999999996,3135.3459999999995,3123.7509999999997,16376392400,190236600690
2017-05-02,3147.228,3154.781,3143.712,3136.539,15422296200,176389916688
2017-04-28,3144.022,3154.7270000000003,3154.658,3136.578,16288989900,183195769806
2017-04-27,3131.35,3155.0029999999997,3152.187,3097.333,21179307300,235748319355
2017-04-26,3132.9179999999997,3152.953,3140.847,3131.4179999999997,16987810700,197112873017
2017-04-25,3123.8940000000002,3145.2670000000003,3134.567,3117.449,15341830700,174129249619
2017-04-24,3164.248,3164.248,3129.531,3111.215,18627743400,197845253573
2017-04-21,3170.29,3180.7940000000003,3173.151,3158.6290000000004,16476174000,184131440700
2017-04-20,3165.665,3178.183,3172.1,3148.184,19087398500,220098232749
2017-04-19,3184.6659999999997,3189.437,3170.687,3147.066,21323807500,225806056521
2017-04-18,3215.3959999999997,3225.055,3196.7129999999997,3196.488,18866135300,211866767668
2017-04-17,3229.949,3229.949,3222.167,3199.9120000000003,21273718900,227214681389
2017-04-14,3276.138,3276.711,3246.067,3238.8959999999997,21450855800,224106679468
2017-04-13,3265.218,3281.137,3275.96,3261.49,20734687500,223287214710
2017-04-12,3283.837,3284.934,3273.83,3262.277,26938179000,311505523795
2017-04-11,3266.222,3290.389,3288.966,3244.405,28128124800,326622406900
2017-04-10,3285.4590000000003,3285.4590000000003,3269.393,3265.012,23269461600,279415195386
2017-04-07,3280.6240000000003,3295.187,3286.616,3275.051,23610894200,266738322876
2017-04-06,3272.1929999999998,3286.6740000000004,3281.005,3265.765,24528799900,262335587585
2017-04-05,3235.66,3270.645,3270.305,3233.237,24832020200,273201155674
2017-03-31,3206.2529999999997,3226.248,3222.514,3205.5370000000003,19644292200,214036159962
2017-03-30,3235.137,3240.0170000000003,3210.237,3195.8520000000003,24713547900,265694871643
2017-03-29,3252.865,3262.098,3241.3140000000003,3233.28,21610557500,245371852620
2017-03-28,3265.634,3265.634,3252.948,3246.086,16171001300,203452481772
2017-03-27,3268.9240000000004,3283.239,3266.955,3262.118,20185267500,249185540341
2017-03-24,3247.35,3275.2070000000003,3269.445,3241.123,21977791400,267094164316
2017-03-23,3245.808,3262.091,3248.55,3221.934,19302914400,258246691000
2017-03-22,3246.223,3255.778,3245.22,3229.1279999999997,18973164900,244545459041
2017-03-21,3250.2470000000003,3262.2209999999995,3261.611,3246.696,16271930600,219121269782
2017-03-20,3241.11,3251.127,3250.808,3228.118,17054843000,213951759502
2017-03-17,3271.867,3274.19,3237.447,3232.281,20058322300,262184046475
2017-03-16,3247.163,3269.77,3268.935,3247.163,18941600200,244508344465
2017-03-15,3235.403,3243.7129999999997,3241.76,3227.738,14405568200,185727250364
2017-03-14,3235.252,3246.329,3239.328,3231.5209999999997,14694602200,191535126691
2017-03-13,3209.449,3237.1209999999996,3237.0240000000003,3193.157,16367376000,206919741904
2017-03-10,3213.7290000000003,3222.3190000000004,3212.76,3208.447,13667274300,173663170235
2017-03-09,3233.7009999999996,3233.875,3216.7459999999996,3205.2790000000005,16737110800,199217646811
2017-03-08,3240.532,3245.304,3240.665,3230.6079999999997,16073138800,198225782571
2017-03-07,3233.094,3242.659,3242.406,3226.822,16406423500,209931208364
2017-03-06,3217.335,3234.663,3233.866,3215.067,15609215800,193769172396
2017-03-03,3219.202,3221.155,3218.312,3206.613,15708236800,192707923011
2017-03-02,3250.518,3256.8070000000002,3230.028,3228.665,18121507600,223043958767
2017-03-01,3240.073,3259.978,3246.934,3237.8709999999996,19067755000,225940967942
2017-02-28,3225.969,3242.679,3241.7329999999997,3225.969,15124431800,186019288810
2017-02-27,3249.195,3251.6540000000005,3228.66,3224.0879999999997,18258107100,211395715856
2017-02-24,3246.86,3253.9559999999997,3253.433,3233.535,18640636200,213839036867
2017-02-23,3258.8320000000003,3264.0820000000003,3251.375,3236.355,20917980000,236822582276
2017-02-22,3252.69,3261.381,3261.218,3243.84,20745377600,234815325824
2017-02-21,3242.223,3254.336,3253.3259999999996,3239.8779999999997,21167306600,233551176050
2017-02-20,3198.9629999999997,3241.458,3239.961,3198.9629999999997,23215209600,250276131815
2017-02-17,3227.7070000000003,3238.3959999999997,3202.0759999999996,3199.425,22622817700,248572751592
2017-02-16,3210.357,3230.275,3229.618,3207.785,21695594200,226587611995
2017-02-15,3215.4640000000004,3235.998,3212.986,3206.5609999999997,24150770600,257965244461
2017-02-14,3216.137,3219.405,3217.928,3205.285,18879808800,204253821854
2017-02-13,3198.995,3219.407,3216.8390000000004,3198.995,22019150800,236158766820
2017-02-10,3183.007,3205.0490000000004,3196.699,3182.802,23934891300,245772163920
2017-02-09,3164.688,3186.8379999999997,3183.179,3162.574,19164032700,209723158641
2017-02-08,3148.086,3167.447,3166.982,3132.033,14492018700,170854126256
2017-02-07,3154.405,3159.5440000000003,3153.0879999999997,3140.0359999999996,12833744200,152559086118
2017-02-06,3143.093,3158.843,3156.9840000000004,3135.387,12719828300,150067694721
2017-02-03,3160.0820000000003,3162.677,3140.17,3136.013,9222473600,108023659889
