Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2011-12-30,173.36,175.17,172.49,173.1,4279800.0,0.0,1.0,173.36,175.17,172.49,173.1,4279800.0
2011-12-29,169.62,174.55,166.97,173.86,8209300.0,0.0,1.0,169.62,174.55,166.97,173.86,8209300.0
2011-12-28,176.39,176.65,172.28,173.89,3659500.0,0.0,1.0,176.39,176.65,172.28,173.89,3659500.0
2011-12-27,177.73,178.5947,176.16,176.27,2950900.0,0.0,1.0,177.73,178.5947,176.16,176.27,2950900.0
2011-12-23,179.22,179.68,175.6,177.28,3496500.0,0.0,1.0,179.22,179.68,175.6,177.28,3496500.0
2011-12-22,175.09,179.67,174.21,179.03,4694900.0,0.0,1.0,175.09,179.67,174.21,179.03,4694900.0
2011-12-21,181.92,183.5,172.49,174.35,8066700.0,0.0,1.0,181.92,183.5,172.49,174.35,8066700.0
2011-12-20,182.69,183.17,180.54,182.52,4600100.0,0.0,1.0,182.69,183.17,180.54,182.52,4600100.0
2011-12-19,182.0,183.17,179.0,179.33,4533600.0,0.0,1.0,182.0,183.17,179.0,179.33,4533600.0
2011-12-16,182.42,184.41,180.31,181.26,6664100.0,0.0,1.0,182.42,184.41,180.31,181.26,6664100.0
2011-12-15,182.05,184.799,179.53,181.26,7259900.0,0.0,1.0,182.05,184.799,179.53,181.26,7259900.0
2011-12-14,179.0,180.75,170.25,180.21,11614200.0,0.0,1.0,179.0,180.75,170.25,180.21,11614200.0
2011-12-13,188.56,189.68,178.5,180.51,9297300.0,0.0,1.0,188.56,189.68,178.5,180.51,9297300.0
2011-12-12,190.03,191.15,187.63,189.52,4343200.0,0.0,1.0,190.03,191.15,187.63,189.52,4343200.0
2011-12-09,191.21,193.95,188.4,193.03,5158800.0,0.0,1.0,191.21,193.95,188.4,193.03,5158800.0
2011-12-08,193.57,195.89,190.08,190.48,4361100.0,0.0,1.0,193.57,195.89,190.08,190.48,4361100.0
2011-12-07,191.03,196.71,189.12,195.32,6427300.0,0.0,1.0,191.03,196.71,189.12,195.32,6427300.0
2011-12-06,195.98,198.32,190.11,191.99,5202000.0,0.0,1.0,195.98,198.32,190.11,191.99,5202000.0
2011-12-05,198.86,199.0,193.6677,196.24,5922100.0,0.0,1.0,198.86,199.0,193.6677,196.24,5922100.0
2011-12-02,197.07,199.66,195.18,196.03,7526200.0,0.0,1.0,197.07,199.66,195.18,196.03,7526200.0
2011-12-01,191.85,198.075,191.59,197.13,7327700.0,0.0,1.0,191.85,198.075,191.59,197.13,7327700.0
2011-11-30,194.76,195.3,188.75,192.29,7717000.0,0.0,1.0,194.76,195.3,188.75,192.29,7717000.0
2011-11-29,194.78,195.5,187.3,188.39,6575100.0,0.0,1.0,194.78,195.5,187.3,188.39,6575100.0
2011-11-28,191.65,194.6197,190.54,194.15,7207300.0,0.0,1.0,191.65,194.6197,190.54,194.15,7207300.0
2011-11-25,190.41,190.83,181.51,182.399,4972000.0,0.0,1.0,190.41,190.83,181.51,182.399,4972000.0
2011-11-23,193.06,194.6,187.89,188.99,8011300.0,0.0,1.0,193.06,194.6,187.89,188.99,8011300.0
2011-11-22,186.95,194.04,183.58,192.34,9915600.0,0.0,1.0,186.95,194.04,183.58,192.34,9915600.0
2011-11-21,193.29,193.36,185.05,189.25,11321200.0,0.0,1.0,193.29,193.36,185.05,189.25,11321200.0
2011-11-18,205.33,205.34,197.11,197.14,8437500.0,0.0,1.0,205.33,205.34,197.11,197.14,8437500.0
2011-11-17,212.51,212.9,202.1,204.52,7983100.0,0.0,1.0,212.51,212.9,202.1,204.52,7983100.0
2011-11-16,216.2701,216.97,211.23,211.99,5509400.0,0.0,1.0,216.2701,216.97,211.23,211.99,5509400.0
2011-11-15,218.0,220.3275,214.26,217.83,5739000.0,0.0,1.0,218.0,220.3275,214.26,217.83,5739000.0
2011-11-14,215.65,222.35,214.25,218.93,6522200.0,0.0,1.0,215.65,222.35,214.25,218.93,6522200.0
2011-11-11,212.52,217.88,210.31,217.39,5163100.0,0.0,1.0,212.52,217.88,210.31,217.39,5163100.0
2011-11-10,213.5,214.0592,208.1,210.79,5044600.0,0.0,1.0,213.5,214.0592,208.1,210.79,5044600.0
2011-11-09,214.95,215.7,210.6,211.22,4680600.0,0.0,1.0,214.95,215.7,210.6,211.22,4680600.0
2011-11-08,219.2,219.35,215.21,217.99,3914500.0,0.0,1.0,219.2,219.35,215.21,217.99,3914500.0
2011-11-07,216.84,220.2,214.0,217.0,3860000.0,0.0,1.0,216.84,220.2,214.0,217.0,3860000.0
2011-11-04,217.65,218.23,214.3308,216.48,4065800.0,0.0,1.0,217.65,218.23,214.3308,216.48,4065800.0
2011-11-03,216.305,218.5,213.02,218.29,5315000.0,0.0,1.0,216.305,218.5,213.02,218.29,5315000.0
2011-11-02,215.55,216.79,212.72,215.62,6122000.0,0.0,1.0,215.55,216.79,212.72,215.62,6122000.0
2011-11-01,208.11,216.21,207.43,212.105,8511800.0,0.0,1.0,208.11,216.21,207.43,212.105,8511800.0
2011-10-31,215.79,218.89,213.04,213.51,7343300.0,0.0,1.0,215.79,218.89,213.04,213.51,7343300.0
2011-10-28,206.53,218.4,205.75,217.32,9880400.0,0.0,1.0,206.53,218.4,205.75,217.32,9880400.0
2011-10-27,204.26,208.6,201.1,206.78,10774300.0,0.0,1.0,204.26,208.6,201.1,206.78,10774300.0
2011-10-26,203.69,207.58,196.51,198.4,24134200.0,0.0,1.0,203.69,207.58,196.51,198.4,24134200.0
2011-10-25,238.59,239.01,225.89,227.15,14012600.0,0.0,1.0,238.59,239.01,225.89,227.15,14012600.0
2011-10-24,236.02,240.47,234.0,237.61,4975800.0,0.0,1.0,236.02,240.47,234.0,237.61,4975800.0
2011-10-21,236.91,236.9999,230.6,234.78,4572500.0,0.0,1.0,236.91,236.9999,230.6,234.78,4572500.0
2011-10-20,232.13,234.739,229.8,233.61,4524900.0,0.0,1.0,232.13,234.739,229.8,233.61,4524900.0
2011-10-19,240.67,243.33,229.25,231.53,6715100.0,0.0,1.0,240.67,243.33,229.25,231.53,6715100.0
2011-10-18,242.31,244.61,236.624,243.88,4609700.0,0.0,1.0,242.31,244.61,236.624,243.88,4609700.0
2011-10-17,244.2901,246.71,240.67,242.33,4779000.0,0.0,1.0,244.2901,246.71,240.67,242.33,4779000.0
2011-10-14,240.87,246.71,240.18,246.71,5923700.0,0.0,1.0,240.87,246.71,240.18,246.71,5923700.0
2011-10-13,237.0,239.68,235.23,236.15,4833500.0,0.0,1.0,237.0,239.68,235.23,236.15,4833500.0
2011-10-12,236.64,241.84,234.33,236.81,6510800.0,0.0,1.0,236.64,241.84,234.33,236.81,6510800.0
