code,date,open,close,high,low,swing,volume
SPX,20220719,3860.73,3936.69,3939.81,3860.73,2.06,2384285.0
SPX,20220718,3883.79,3830.85,3902.44,3818.63,2.17,2194525.0
SPX,20220715,3818.0,3863.16,3863.62,3817.18,1.23,2328223.0
SPX,20220714,3763.99,3790.38,3796.41,3721.56,1.97,2181636.0
SPX,20220713,3779.67,3801.78,3829.44,3759.07,1.84,2058496.0
SPX,20220712,3851.95,3818.8,3873.41,3802.36,1.84,2130143.0
SPX,20220711,3880.94,3854.43,3880.94,3847.22,0.86,1825910.0
SPX,20220708,3888.26,3899.38,3918.5,3869.34,1.26,1767935.0
SPX,20220707,3858.85,3902.62,3910.63,3858.85,1.35,2086720.0
SPX,20220706,3831.98,3845.08,3870.91,3809.37,1.61,2203973.0
SPX,20220705,3792.61,3831.39,3832.19,3742.06,2.36,2506060.0
SPX,20220701,3781.0,3825.33,3829.82,3752.1,2.05,2195445.0
SPX,20220630,3785.99,3785.38,3818.99,3738.67,2.1,2683772.0
SPX,20220629,3825.09,3818.83,3836.5,3799.02,0.98,2111065.0
SPX,20220628,3913.0,3821.55,3945.86,3820.14,3.22,2252854.0
SPX,20220627,3920.76,3900.11,3927.72,3889.66,0.97,2124362.0
SPX,20220624,3821.75,3911.74,3913.65,3821.75,2.42,3463803.0
SPX,20220623,3774.71,3795.73,3802.58,3743.52,1.57,2517500.0
SPX,20220622,3733.89,3759.89,3801.79,3717.69,2.23,2486465.0
SPX,20220621,3715.31,3764.79,3779.65,3715.31,1.75,2678185.0
SPX,20220617,3665.9,3674.84,3707.71,3636.87,1.93,4692269.0
SPX,20220616,3728.18,3666.77,3728.18,3639.77,2.33,3108178.0
SPX,20220615,3764.05,3789.99,3837.56,3722.3,3.09,2783031.0
SPX,20220614,3763.52,3735.48,3778.18,3705.68,1.93,2655239.0
SPX,20220613,3838.15,3749.63,3838.15,3734.3,2.66,3086104.0
SPX,20220610,3974.39,3900.86,3974.39,3900.16,1.85,2517737.0
SPX,20220609,4101.65,4017.82,4119.1,4017.17,2.48,2061087.0
SPX,20220608,4147.12,4115.77,4160.14,4107.2,1.27,1888845.0
SPX,20220607,4096.47,4160.68,4164.86,4080.19,2.05,1964102.0
SPX,20220606,4134.72,4121.43,4168.78,4109.18,1.45,1919840.0
SPX,20220603,4137.57,4108.54,4142.67,4098.67,1.05,1879610.0
SPX,20220602,4095.41,4176.82,4177.51,4074.37,2.51,2073390.0
SPX,20220601,4149.78,4101.23,4166.54,4073.85,2.24,2171496.0
SPX,20220531,4151.09,4132.15,4168.34,4104.88,1.53,3802655.0
SPX,20220527,4077.43,4158.24,4158.49,4077.43,2.0,2166465.0
SPX,20220526,3984.6,4057.84,4075.14,3984.6,2.28,2403571.0
SPX,20220525,3929.59,3978.73,3999.33,3925.03,1.89,2334089.0
SPX,20220524,3942.94,3941.48,3955.68,3875.13,2.03,2436606.0
SPX,20220523,3919.42,3973.75,3981.88,3909.04,1.87,2388209.0
SPX,20220520,3927.76,3901.36,3943.42,3810.32,3.41,3002385.0
SPX,20220519,3899.0,3900.79,3945.96,3876.58,1.77,2774295.0
SPX,20220518,4051.98,3923.68,4051.98,3911.91,3.43,2712127.0
SPX,20220517,4052.0,4088.85,4090.72,4033.93,1.42,2458410.0
SPX,20220516,4013.02,4008.01,4046.46,3983.99,1.55,2213705.0
SPX,20220513,3963.9,4023.89,4038.88,3963.9,1.91,2544978.0
SPX,20220512,3903.95,3930.08,3964.8,3858.87,2.69,3139788.0
SPX,20220511,3990.08,3935.18,4049.09,3928.82,3.01,2763949.0
SPX,20220510,4035.18,4001.05,4068.82,3958.17,2.77,2918623.0
SPX,20220509,4081.27,3991.24,4081.27,3975.48,2.57,3073865.0
SPX,20220506,4128.17,4123.34,4157.69,4067.91,2.17,2737831.0
SPX,20220505,4270.43,4146.87,4270.43,4106.01,3.82,2869932.0
SPX,20220504,4181.18,4300.17,4307.66,4148.91,3.8,2872027.0
SPX,20220503,4159.78,4175.48,4200.1,4147.08,1.28,2494450.0
SPX,20220502,4130.61,4155.38,4169.81,4062.51,2.6,2744838.0
SPX,20220429,4253.75,4131.93,4269.68,4124.28,3.39,2848565.0
SPX,20220428,4222.58,4287.5,4308.45,4188.63,2.86,2749226.0
SPX,20220427,4186.52,4183.96,4240.71,4162.9,1.86,2636232.0
SPX,20220426,4278.14,4175.2,4278.14,4175.04,2.4,2637224.0
SPX,20220425,4255.34,4296.12,4299.02,4200.82,2.3,2839259.0
SPX,20220422,4385.83,4271.78,4385.83,4267.62,2.69,2491087.0
SPX,20220421,4489.17,4393.66,4512.94,4384.47,2.88,2637238.0
SPX,20220420,4472.26,4459.45,4488.29,4448.76,0.89,2380185.0
SPX,20220419,4390.63,4462.21,4471.03,4390.63,1.83,2247365.0
SPX,20220418,4385.63,4391.69,4410.31,4370.3,0.91,2050678.0
SPX,20220414,4449.12,4392.59,4460.46,4390.77,1.57,2470867.0
SPX,20220413,4394.3,4446.59,4453.92,4392.7,1.39,2169385.0
SPX,20220412,4437.59,4397.45,4471.0,4381.34,2.03,2208450.0
SPX,20220411,4462.64,4412.53,4464.35,4408.38,1.25,2403901.0
SPX,20220408,4494.15,4488.28,4520.41,4474.6,1.02,2253618.0
SPX,20220407,4474.65,4500.21,4521.16,4450.3,1.58,2596329.0
SPX,20220406,4494.17,4481.15,4503.94,4450.04,1.19,2720108.0
SPX,20220405,4572.45,4525.12,4593.45,4514.17,1.73,2425248.0
SPX,20220404,4547.97,4582.64,4583.5,4539.21,0.97,2278755.0
SPX,20220401,4540.32,4545.86,4548.7,4507.57,0.91,2346498.0
SPX,20220331,4599.02,4530.41,4603.07,4530.41,1.58,2646678.0
SPX,20220330,4624.2,4602.45,4627.77,4581.32,1.0,2083193.0
SPX,20220329,4602.86,4631.6,4637.3,4589.66,1.04,2443956.0
SPX,20220328,4541.09,4575.52,4575.65,4517.69,1.28,2019463.0
SPX,20220324,4469.98,4520.16,4520.58,4465.17,1.24,2073154.0
SPX,20220323,4493.1,4456.24,4501.07,4455.81,1.0,2184940.0
SPX,20220322,4469.1,4511.61,4522.0,4469.1,1.19,2340976.0
SPX,20220321,4462.4,4461.18,4481.75,4424.3,1.29,2469825.0
SPX,20220318,4407.34,4463.12,4465.4,4390.57,1.7,4233761.0
SPX,20220317,4345.11,4411.67,4412.67,4335.65,1.77,2432767.0
SPX,20220316,4288.14,4357.86,4358.9,4251.99,2.51,2926598.0
SPX,20220315,4188.82,4262.45,4271.05,4187.9,1.99,2636945.0
SPX,20220314,4202.75,4173.11,4247.57,4161.72,2.04,2717144.0
SPX,20220311,4279.5,4204.31,4291.01,4200.49,2.13,2338436.0
SPX,20220310,4252.55,4259.52,4268.28,4209.8,1.37,2581146.0
SPX,20220309,4223.1,4277.88,4299.4,4223.1,1.83,3021442.0
SPX,20220308,4202.66,4170.7,4276.94,4157.87,2.83,3639338.0
SPX,20220307,4327.01,4201.09,4327.01,4199.85,2.94,3513067.0
SPX,20220304,4342.12,4328.87,4342.12,4284.98,1.31,2997074.0
SPX,20220303,4401.31,4363.49,4416.78,4345.56,1.62,2619511.0
SPX,20220302,4322.56,4386.54,4401.48,4322.56,1.83,2867998.0
SPX,20220301,4363.14,4306.26,4378.45,4279.54,2.26,3144860.0
SPX,20220228,4354.17,4373.94,4388.84,4315.12,1.68,3219433.0
SPX,20220225,4298.38,4384.65,4385.34,4286.83,2.3,2707793.0
SPX,20220224,4155.77,4288.7,4294.73,4114.65,4.26,3565761.0
SPX,20220223,4324.93,4225.5,4341.51,4221.51,2.79,2512418.0
SPX,20220222,4332.74,4304.76,4362.12,4267.11,2.18,2749521.0
SPX,20220218,4384.57,4348.87,4394.6,4327.22,1.54,2583640.0
SPX,20220217,4456.06,4380.26,4456.06,4373.81,1.84,2324910.0
SPX,20220216,4455.75,4475.01,4489.55,4429.68,1.34,2334610.0
SPX,20220215,4429.28,4471.07,4472.77,4429.28,0.99,2322886.0
SPX,20220214,4412.61,4401.67,4426.22,4364.84,1.39,2511712.0
SPX,20220211,4506.27,4418.64,4526.33,4401.41,2.77,2874707.0
SPX,20220210,4553.24,4504.08,4588.92,4484.31,2.28,2689894.0
SPX,20220209,4547.0,4587.18,4590.03,4547.0,0.95,2416699.0
SPX,20220208,4480.02,4521.54,4531.32,4465.4,1.47,2531698.0
SPX,20220207,4505.75,4483.87,4521.86,4471.47,1.12,2363932.0
SPX,20220204,4482.79,4500.53,4539.66,4451.5,1.97,2640944.0
SPX,20220203,4535.41,4477.44,4542.88,4470.39,1.58,2686460.0
SPX,20220202,4566.39,4589.38,4595.31,4544.32,1.12,2903951.0
SPX,20220201,4519.57,4546.54,4550.49,4483.53,1.48,2712734.0
SPX,20220131,4431.79,4515.55,4516.89,4414.02,2.32,2963155.0
SPX,20220128,4336.19,4431.85,4432.72,4292.46,3.24,2913164.0
SPX,20220127,4380.58,4326.51,4428.74,4309.5,2.74,3040760.0
SPX,20220126,4408.43,4349.93,4453.23,4304.8,3.41,3230985.0
SPX,20220125,4366.64,4356.45,4411.01,4287.11,2.81,3056989.0
SPX,20220124,4356.32,4410.13,4417.35,4222.62,4.43,3891582.0
SPX,20220121,4471.38,4397.94,4494.52,4395.34,2.21,3196965.0
SPX,20220120,4547.35,4482.73,4602.11,4477.95,2.74,2541011.0
SPX,20220119,4588.03,4532.76,4611.55,4530.2,1.78,2483432.0
SPX,20220118,4632.24,4577.11,4632.24,4568.7,1.36,2737270.0
SPX,20220114,4637.99,4662.85,4665.13,4614.75,1.08,2521962.0
SPX,20220113,4733.56,4659.03,4744.13,4650.29,1.99,2374649.0
SPX,20220112,4728.59,4726.35,4748.83,4706.71,0.89,2117379.0
SPX,20220111,4669.14,4713.07,4714.13,4638.27,1.62,2243983.0
SPX,20220110,4655.34,4670.29,4673.02,4582.24,1.94,2675794.0
SPX,20220107,4697.66,4677.03,4707.95,4662.74,0.96,2416097.0
SPX,20220106,4693.39,4696.05,4725.01,4671.26,1.14,2379823.0
SPX,20220105,4787.99,4700.58,4797.7,4699.44,2.05,2803729.0
SPX,20220104,4804.51,4793.54,4818.62,4774.27,0.92,2813805.0
SPX,20220103,4778.14,4796.56,4796.64,4758.17,0.81,2209533.0
SPX,20211231,4775.21,4766.18,4786.83,4765.75,0.44,1340241.0
SPX,20211230,4794.23,4778.73,4808.93,4775.33,0.7,1353706.0
SPX,20211229,4788.64,4793.06,4804.06,4778.08,0.54,1354786.0
SPX,20211228,4795.49,4786.35,4807.02,4780.04,0.56,1425098.0
SPX,20211227,4733.99,4791.19,4791.49,4733.99,1.22,1505329.0
SPX,20211223,4703.96,4725.79,4740.74,4703.96,0.78,1594292.0
SPX,20211222,4650.36,4696.56,4697.67,4645.53,1.12,1844650.0
SPX,20211221,4594.96,4649.23,4651.14,4583.16,1.49,2260148.0
SPX,20211220,4587.9,4568.02,4587.9,4531.1,1.23,2433982.0
SPX,20211217,4652.5,4620.64,4666.7,4600.22,1.42,4578985.0
SPX,20211216,4719.13,4668.67,4731.99,4651.89,1.7,2745738.0
SPX,20211215,4636.46,4709.85,4712.6,4611.22,2.19,2561140.0
SPX,20211214,4642.99,4634.09,4660.47,4606.52,1.16,2454381.0
SPX,20211213,4710.3,4668.97,4710.3,4667.6,0.91,2426215.0
SPX,20211210,4687.64,4712.02,4713.57,4670.24,0.93,2117224.0
SPX,20211209,4691.0,4667.45,4695.26,4665.98,0.62,1992703.0
SPX,20211208,4690.86,4701.21,4705.06,4674.52,0.65,2163749.0
SPX,20211207,4631.97,4686.75,4694.04,4631.97,1.35,2484136.0
SPX,20211206,4548.37,4591.67,4612.6,4540.51,1.59,2582325.0
SPX,20211203,4589.49,4538.43,4608.03,4495.12,2.47,2714490.0
SPX,20211202,4504.73,4577.1,4595.46,4504.73,2.01,2801049.0
SPX,20211201,4602.82,4513.04,4652.94,4510.27,3.12,3044912.0
SPX,20211130,4640.25,4567.0,4646.02,4560.0,1.85,4068051.0
SPX,20211129,4628.75,4655.27,4672.95,4625.26,1.04,2497292.0
SPX,20211126,4664.63,4594.62,4664.63,4585.43,1.68,2098273.0
SPX,20211124,4675.78,4701.46,4702.87,4659.89,0.92,1851489.0
SPX,20211123,4678.48,4690.7,4699.39,4652.66,1.0,2228891.0
SPX,20211122,4712.0,4682.94,4743.83,4682.17,1.31,2466152.0
SPX,20211119,4708.44,4697.96,4717.75,4694.22,0.5,2442415.0
SPX,20211118,4700.72,4704.54,4708.8,4672.78,0.77,2223167.0
SPX,20211116,4679.42,4700.9,4714.95,4679.42,0.76,1929155.0
SPX,20211115,4689.3,4682.8,4697.42,4672.86,0.52,1829913.0
SPX,20211112,4655.24,4682.85,4688.47,4650.77,0.81,1871664.0
SPX,20211111,4659.39,4649.27,4664.55,4648.31,0.35,1728459.0
SPX,20211110,4670.26,4646.71,4684.85,4630.86,1.15,2141663.0
SPX,20211109,4707.25,4685.25,4708.53,4670.87,0.8,2067398.0
SPX,20211108,4701.48,4701.7,4714.92,4694.39,0.44,2205667.0
SPX,20211105,4699.26,4697.53,4718.5,4681.32,0.79,2595130.0
SPX,20211104,4662.93,4680.06,4683.0,4662.59,0.44,2557600.0
SPX,20211103,4630.65,4660.57,4663.46,4621.19,0.91,2150893.0
SPX,20211101,4610.62,4613.67,4620.34,4595.06,0.55,2030764.0
SPX,20211029,4572.87,4605.38,4608.08,4567.59,0.88,2346011.0
SPX,20211028,4562.84,4596.42,4597.55,4562.84,0.76,2177360.0
SPX,20211027,4580.22,4551.68,4584.57,4551.66,0.72,2243579.0
SPX,20211026,4578.69,4574.79,4598.53,4569.17,0.64,2016844.0
SPX,20211025,4553.69,4566.48,4572.62,4537.36,0.78,1849566.0
SPX,20211022,4546.12,4544.9,4559.67,4524.0,0.78,1818771.0
SPX,20211021,4532.24,4549.78,4551.44,4526.89,0.54,1898356.0
SPX,20211020,4524.42,4536.19,4540.87,4524.4,0.36,1837718.0
SPX,20211019,4497.34,4519.63,4520.4,4496.41,0.53,1701420.0
SPX,20211018,4463.72,4486.46,4488.75,4447.47,0.92,1871564.0
SPX,20211015,4447.69,4471.37,4475.82,4447.69,0.63,2052344.0
SPX,20211014,4386.75,4438.26,4439.73,4386.75,1.21,1945035.0
SPX,20211013,4358.01,4363.8,4372.87,4329.92,0.99,1939400.0
SPX,20211012,4368.31,4350.65,4374.89,4342.09,0.75,1962096.0
SPX,20211011,4385.44,4361.19,4415.88,4360.59,1.26,1695135.0
SPX,20211008,4406.51,4391.34,4412.02,4386.22,0.59,1694087.0
SPX,20211007,4383.73,4399.76,4429.97,4383.73,1.06,1949575.0
SPX,20211006,4319.57,4363.55,4365.57,4290.49,1.73,2060091.0
SPX,20211005,4309.87,4345.72,4369.23,4309.87,1.38,2029396.0
SPX,20211004,4348.84,4300.46,4355.51,4278.94,1.76,2438455.0
SPX,20211001,4317.16,4357.04,4375.19,4288.52,2.01,2207767.0
SPX,20210930,4370.67,4307.54,4382.55,4306.24,1.75,2283949.0
SPX,20210929,4362.41,4359.46,4385.57,4355.08,0.7,1897856.0
SPX,20210928,4419.54,4352.63,4419.54,4346.33,1.65,2385159.0
SPX,20210927,4442.12,4443.11,4457.3,4436.19,0.47,2043570.0
SPX,20210924,4438.04,4455.48,4463.12,4430.27,0.74,1686869.0
SPX,20210923,4406.75,4448.98,4465.4,4406.75,1.33,1967080.0
SPX,20210922,4367.43,4395.64,4416.75,4367.43,1.13,2003484.0
SPX,20210921,4374.45,4354.19,4394.87,4347.96,1.08,1914740.0
SPX,20210920,4402.95,4357.73,4402.95,4305.91,2.19,2598257.0
SPX,20210917,4469.74,4432.99,4471.52,4427.76,0.98,3786002.0
SPX,20210916,4477.09,4473.75,4485.87,4443.8,0.94,1831249.0
SPX,20210915,4447.49,4480.7,4486.87,4438.37,1.09,2126051.0
SPX,20210914,4479.33,4443.05,4485.68,4435.46,1.12,2024367.0
SPX,20210913,4474.81,4468.73,4492.99,4445.7,1.06,2032597.0
SPX,20210910,4506.92,4458.58,4520.47,4457.66,1.4,1848742.0
SPX,20210909,4513.02,4493.28,4529.9,4492.07,0.84,1818752.0
SPX,20210908,4518.09,4514.07,4521.79,4493.95,0.62,1784366.0
SPX,20210907,4535.38,4520.03,4535.38,4513.0,0.49,1781739.0
SPX,20210903,4532.42,4535.43,4541.45,4521.3,0.44,1533435.0
SPX,20210902,4534.48,4536.95,4545.85,4524.66,0.47,1782043.0
SPX,20210901,4528.8,4524.09,4537.11,4522.02,0.33,1933544.0
SPX,20210831,4529.75,4522.68,4531.39,4515.8,0.34,2161739.0
SPX,20210830,4513.76,4528.79,4537.36,4513.76,0.52,1566529.0
SPX,20210827,4474.1,4509.37,4513.33,4474.1,0.88,1668130.0
SPX,20210826,4493.75,4470.0,4495.9,4468.99,0.6,1641319.0
SPX,20210825,4490.45,4496.19,4501.71,4485.66,0.36,1771233.0
SPX,20210824,4484.4,4486.23,4492.81,4482.28,0.24,1746057.0
SPX,20210823,4450.29,4479.53,4489.88,4450.29,0.89,1854459.0
SPX,20210820,4410.56,4441.67,4444.35,4406.8,0.85,1813101.0
SPX,20210819,4382.44,4405.8,4418.61,4367.73,1.16,2207012.0
SPX,20210818,4440.94,4400.27,4454.32,4397.59,1.28,1892721.0
SPX,20210817,4462.12,4448.08,4462.12,4417.83,0.99,1912467.0
SPX,20210816,4461.65,4479.71,4480.26,4437.66,0.95,1733041.0
SPX,20210813,4464.84,4468.0,4468.37,4460.82,0.17,1537574.0
SPX,20210812,4446.08,4460.83,4461.77,4435.96,0.58,1636025.0
SPX,20210811,4442.18,4447.7,4449.44,4436.42,0.29,1872241.0
SPX,20210810,4435.79,4436.75,4445.21,4430.03,0.34,1914892.0
SPX,20210809,4437.77,4432.35,4439.39,4424.74,0.33,1717391.0
SPX,20210806,4429.07,4436.52,4440.82,4429.07,0.27,1834530.0
SPX,20210805,4408.86,4429.1,4429.76,4408.86,0.47,1965927.0
SPX,20210804,4415.95,4402.66,4416.17,4400.23,0.36,2321431.0
SPX,20210803,4392.74,4423.15,4423.79,4373.0,1.16,2204135.0
SPX,20210802,4406.86,4387.16,4422.18,4384.81,0.85,1981528.0
SPX,20210730,4395.12,4395.26,4412.25,4389.65,0.51,2246067.0
SPX,20210729,4403.59,4419.15,4429.97,4403.59,0.6,2009413.0
SPX,20210728,4402.95,4400.64,4415.47,4387.01,0.65,2092509.0
SPX,20210727,4416.38,4401.46,4416.38,4372.51,0.99,2073481.0
SPX,20210726,4409.58,4422.3,4422.73,4405.45,0.39,1802326.0
SPX,20210723,4381.2,4411.79,4415.18,4381.2,0.78,1777379.0
SPX,20210722,4361.27,4367.48,4369.87,4350.06,0.45,1843552.0
SPX,20210721,4331.13,4358.69,4359.7,4331.13,0.66,2136774.0
SPX,20210720,4265.11,4323.06,4336.84,4262.05,1.76,2426517.0
SPX,20210719,4296.4,4258.49,4296.4,4233.13,1.46,2840163.0
SPX,20210716,4367.43,4327.16,4375.09,4322.53,1.21,2027108.0
SPX,20210715,4369.02,4360.03,4369.02,4340.7,0.65,1986589.0
SPX,20210714,4380.11,4374.3,4393.68,4362.36,0.72,2019584.0
SPX,20210713,4381.07,4369.21,4392.37,4366.92,0.58,1761860.0
SPX,20210712,4372.41,4384.63,4386.68,4364.03,0.52,1709935.0
SPX,20210709,4329.38,4369.55,4371.6,4329.38,0.98,1795028.0
SPX,20210708,4321.07,4320.82,4330.88,4289.37,0.95,2059556.0
SPX,20210707,4351.01,4358.13,4361.88,4329.79,0.74,1935638.0
SPX,20210706,4356.46,4343.54,4356.46,4314.37,0.97,2055748.0
SPX,20210702,4326.6,4352.34,4355.43,4326.6,0.67,1530898.0
SPX,20210701,4300.73,4319.94,4320.66,4300.73,0.46,1820622.0
SPX,20210630,4290.65,4297.5,4302.43,4287.96,0.34,1952342.0
SPX,20210629,4293.21,4291.8,4300.52,4287.04,0.31,1833763.0
SPX,20210628,4284.9,4290.61,4292.14,4274.67,0.41,1985885.0
SPX,20210625,4274.45,4280.7,4286.12,4271.16,0.35,2749764.0
SPX,20210624,4256.97,4266.49,4271.28,4256.97,0.34,1865796.0
SPX,20210623,4249.27,4241.84,4256.6,4241.43,0.36,1774854.0
SPX,20210622,4224.61,4246.44,4255.84,4217.27,0.91,1783455.0
SPX,20210621,4173.4,4224.79,4226.24,4173.4,1.27,2043052.0
SPX,20210618,4204.78,4166.45,4204.78,4164.4,0.96,3619216.0
SPX,20210617,4220.37,4221.86,4232.29,4196.05,0.86,2580214.0
SPX,20210616,4248.87,4223.7,4251.89,4202.45,1.16,2216469.0
SPX,20210615,4255.28,4246.59,4257.16,4238.35,0.44,1826799.0
SPX,20210614,4248.31,4255.15,4255.59,4234.07,0.51,1853004.0
SPX,20210611,4242.9,4247.44,4248.38,4232.25,0.38,1685005.0
SPX,20210610,4228.56,4239.18,4249.74,4220.34,0.7,1952650.0
SPX,20210609,4232.99,4219.55,4237.09,4218.74,0.43,1801225.0
SPX,20210608,4233.81,4227.26,4236.74,4208.41,0.67,2120874.0
SPX,20210607,4229.34,4226.52,4232.34,4215.66,0.39,1744944.0
SPX,20210604,4206.05,4229.89,4233.45,4206.05,0.65,1877134.0
SPX,20210603,4191.43,4192.85,4204.39,4167.93,0.87,2211904.0
SPX,20210602,4206.82,4208.12,4217.37,4198.27,0.45,2030572.0
SPX,20210601,4216.52,4202.04,4234.12,4197.59,0.87,2099603.0
SPX,20210528,4210.77,4204.11,4218.36,4203.57,0.35,1960313.0
SPX,20210527,4201.94,4200.88,4213.38,4197.78,0.37,3394898.0
SPX,20210526,4191.59,4195.99,4202.61,4184.11,0.44,2055015.0
SPX,20210525,4205.94,4188.13,4213.42,4182.52,0.74,2109359.0
SPX,20210524,4170.16,4197.05,4209.52,4170.16,0.95,1848072.0
SPX,20210521,4168.61,4155.86,4188.72,4151.72,0.89,2192477.0
SPX,20210520,4121.97,4159.12,4172.8,4121.97,1.24,2161066.0
SPX,20210519,4098.45,4115.68,4116.93,4061.41,1.35,2403523.0
SPX,20210518,4165.94,4127.83,4169.15,4125.99,1.04,2327083.0
SPX,20210517,4169.92,4163.29,4171.92,4142.69,0.7,2269454.0
SPX,20210514,4129.58,4173.85,4183.13,4129.58,1.3,1908122.0
SPX,20210513,4074.99,4112.5,4131.58,4074.99,1.39,2164190.0
SPX,20210512,4130.55,4063.04,4134.73,4056.88,1.87,2397533.0
SPX,20210511,4150.34,4152.1,4162.04,4111.53,1.21,2438056.0
SPX,20210510,4228.29,4188.43,4236.39,4188.13,1.14,2322261.0
SPX,20210507,4210.34,4232.6,4238.04,4201.64,0.87,2053401.0
SPX,20210506,4169.14,4201.62,4202.7,4147.33,1.33,2242910.0
SPX,20210505,4177.06,4167.59,4187.72,4160.94,0.64,1759871.0
SPX,20210504,4179.04,4164.66,4179.04,4128.59,1.2,2550623.0
SPX,20210503,4191.98,4192.66,4209.39,4188.03,0.51,2181609.0
SPX,20210430,4198.1,4181.17,4198.1,4174.85,0.55,2420629.0
SPX,20210429,4206.14,4211.47,4218.78,4176.81,1.0,2500478.0
SPX,20210428,4185.14,4183.18,4201.53,4181.78,0.47,2133550.0
SPX,20210427,4188.25,4186.72,4193.35,4176.22,0.41,2021543.0
SPX,20210426,4185.03,4187.62,4194.19,4182.36,0.28,1938000.0
SPX,20210423,4138.78,4180.17,4194.17,4138.78,1.34,2012547.0
SPX,20210422,4170.46,4134.98,4179.57,4123.69,1.34,2392707.0
SPX,20210421,4128.42,4173.42,4175.02,4126.35,1.18,2101638.0
SPX,20210420,4159.18,4134.94,4159.18,4118.38,0.98,2289515.0
SPX,20210419,4179.8,4163.26,4180.81,4150.47,0.72,1985489.0
SPX,20210416,4174.14,4185.47,4191.31,4170.75,0.49,2210303.0
SPX,20210415,4139.76,4170.42,4173.49,4139.76,0.82,2125394.0
SPX,20210414,4141.58,4124.66,4151.69,4120.87,0.74,2091874.0
SPX,20210413,4130.1,4141.59,4148.0,4124.43,0.57,2062045.0
SPX,20210412,4124.71,4127.99,4131.76,4114.82,0.41,1922133.0
SPX,20210409,4096.11,4128.8,4129.48,4095.51,0.83,1880537.0
SPX,20210408,4089.95,4097.17,4098.19,4082.54,0.38,2012016.0
