code,date,open,close,high,low,swing,volume
HSI,20220614,20783.54,21067.99,21175.01,20717.64,2.17,1965884.0
HSI,20220613,21162.53,21067.58,21320.15,20993.76,1.5,2607012.0
HSI,20220610,21522.5,21806.18,21935.01,21487.91,2.04,2686148.0
HSI,20220609,22121.53,21869.05,22142.82,21737.94,1.84,2544550.0
HSI,20220608,21788.89,22014.59,22064.12,21734.49,1.53,2943006.0
HSI,20220607,21577.48,21531.67,21744.46,21394.59,1.62,2145402.0
HSI,20220606,21282.51,21653.9,21691.92,21030.07,3.14,2244705.0
HSI,20220602,21057.04,21082.13,21115.78,20884.16,1.09,1816142.0
HSI,20220601,21407.79,21294.94,21411.95,21154.04,1.2,2073471.0
HSI,20220531,21106.41,21415.2,21415.2,21029.72,1.82,3919117.0
HSI,20220530,20933.5,21123.93,21169.08,20885.02,1.37,2609327.0
HSI,20220527,20646.06,20697.36,20779.75,20494.15,1.42,2565822.0
HSI,20220526,20272.22,20116.2,20272.22,19890.76,1.89,1855500.0
HSI,20220525,20115.56,20171.27,20370.74,20067.98,1.51,2097457.0
HSI,20220524,20420.14,20112.1,20509.62,19989.62,2.54,1825206.0
HSI,20220523,20608.65,20470.06,20642.76,20303.55,1.64,1696100.0
HSI,20220520,20470.95,20717.24,20794.13,20408.68,1.92,2173124.0
HSI,20220519,20146.96,20120.68,20277.94,19924.87,1.71,2120940.0
HSI,20220518,20674.23,20644.28,20711.93,20389.61,1.56,1945972.0
HSI,20220517,20193.6,20602.52,20626.42,20169.24,2.29,2207409.0
HSI,20220516,20131.53,19950.21,20173.22,19764.96,2.05,1796370.0
HSI,20220513,19615.99,19898.77,19925.44,19608.26,1.64,2075261.0
HSI,20220512,19556.89,19380.34,19731.27,19342.89,1.96,2273639.0
HSI,20220511,19511.8,19824.57,20083.49,19474.03,3.1,1958419.0
HSI,20220510,19300.68,19633.69,19758.63,19178.89,2.9,2785652.0
HSI,20220506,20287.06,20001.96,20320.28,19973.47,1.67,2110559.0
HSI,20220505,21163.15,20793.4,21284.85,20776.97,2.43,1827136.0
HSI,20220504,21025.7,20869.52,21047.13,20772.8,1.3,1139909.0
HSI,20220503,20927.62,21101.89,21291.8,20648.53,3.05,1741667.0
HSI,20220429,20271.4,21089.39,21176.58,20040.07,5.61,2727108.0
HSI,20220428,20118.79,20276.17,20286.83,19956.67,1.66,2255667.0
HSI,20220427,19723.46,19946.36,20053.11,19665.49,1.94,2361022.0
HSI,20220426,19989.04,19934.71,20258.64,19858.36,2.01,2565707.0
HSI,20220425,20284.6,19869.34,20284.6,19784.28,2.42,2912292.0
HSI,20220422,20261.61,20638.52,20709.49,20184.96,2.54,2351346.0
HSI,20220421,20780.86,20682.22,20920.6,20483.86,2.09,2226186.0
HSI,20220420,20972.84,20944.67,21214.98,20889.02,1.55,1876429.0
HSI,20220419,21106.0,21027.76,21191.8,20896.43,1.37,2240088.0
HSI,20220414,21463.35,21518.08,21587.47,21358.73,1.07,1719438.0
HSI,20220413,21192.62,21374.37,21531.48,21141.06,1.83,1696862.0
HSI,20220412,21279.18,21319.13,21519.13,20988.2,2.5,2045265.0
HSI,20220411,21688.03,21208.3,21688.03,21132.54,2.54,2104906.0
HSI,20220408,21667.53,21872.01,21872.01,21568.22,1.39,1739886.0
HSI,20220407,21910.4,21808.98,22236.93,21779.19,2.07,2078973.0
HSI,20220406,22220.21,22080.52,22244.99,22015.12,1.02,2749773.0
HSI,20220404,22227.11,22502.31,22523.64,22124.03,1.81,1868076.0
HSI,20220401,21693.1,22039.55,22039.55,21558.05,2.19,1937498.0
HSI,20220331,22262.16,21996.85,22262.16,21922.58,1.53,2226286.0
HSI,20220330,22101.63,22232.03,22391.35,22033.78,1.63,2729645.0
HSI,20220329,21771.29,21927.63,21937.27,21722.17,0.99,2259328.0
HSI,20220328,21422.2,21684.97,21790.97,21202.69,2.75,2200279.0
HSI,20220325,21735.61,21404.88,21944.08,21289.26,2.98,2358153.0
HSI,20220324,22002.87,21945.95,22231.67,21900.13,1.5,2404820.0
HSI,20220323,22088.79,22154.08,22423.51,21983.1,2.01,2835724.0
HSI,20220322,21319.19,21889.28,21906.32,21266.9,3.01,2590383.0
HSI,20220321,21823.07,21221.34,21823.07,21096.31,3.39,2340034.0
HSI,20220318,21232.88,21412.4,21646.15,20922.37,3.37,4590509.0
HSI,20220317,21430.71,21501.23,21501.23,20786.69,3.56,4826218.0
HSI,20220316,18956.02,20087.5,20120.85,18584.04,8.35,5501050.0
HSI,20220315,18931.18,18415.08,19392.69,18235.48,5.92,6012760.0
HSI,20220314,20203.84,19531.66,20203.84,19416.78,3.83,4096127.0
HSI,20220311,20460.03,20553.79,20778.86,20079.15,3.35,3019997.0
HSI,20220310,21106.57,20890.26,21114.44,20709.62,1.96,2694331.0
HSI,20220309,20820.02,20627.71,20957.72,20102.57,4.12,3674581.0
HSI,20220307,21308.9,21057.63,21327.19,20826.36,2.29,3322870.0
HSI,20220304,21879.13,21905.29,22017.94,21838.99,0.8,2438205.0
HSI,20220303,22434.26,22467.34,22543.42,22378.11,0.74,1937725.0
HSI,20220301,22739.84,22761.71,22937.56,22591.73,1.52,1796043.0
HSI,20220228,22818.17,22713.02,22818.17,22406.12,1.81,2833849.0
HSI,20220225,22908.1,22767.18,23046.86,22718.15,1.44,2524256.0
HSI,20220224,23268.03,22901.56,23376.37,22786.39,2.49,2997727.0
HSI,20220223,23617.97,23660.28,23745.07,23500.92,1.04,1416048.0
HSI,20220222,23692.54,23520.0,23813.64,23336.78,1.97,2057605.0
HSI,20220221,24109.59,24170.07,24231.08,23998.77,0.95,1618295.0
HSI,20220218,24633.66,24327.71,24763.37,24284.53,1.93,1677848.0
HSI,20220217,24722.88,24792.77,24861.82,24523.95,1.37,1566207.0
HSI,20220216,24618.3,24718.9,24728.93,24548.05,0.74,1815173.0
HSI,20220215,24458.5,24355.71,24570.09,24219.9,1.43,2625909.0
HSI,20220214,24725.1,24556.57,24733.11,24482.86,1.0,1978812.0
HSI,20220211,24837.2,24906.66,24957.81,24732.65,0.9,2514710.0
HSI,20220210,25050.59,24924.35,25050.59,24649.74,1.61,2097934.0
HSI,20220209,24727.34,24829.99,24896.43,24690.45,0.85,2511124.0
HSI,20220208,24548.05,24329.49,24548.05,24149.75,1.62,2294892.0
HSI,20220207,24609.43,24579.55,24616.5,24365.89,1.02,2538101.0
HSI,20220204,24392.86,24573.29,24609.33,24140.89,1.97,1832921.0
HSI,20220131,23624.14,23802.26,23975.7,23469.76,2.15,995464.88
HSI,20220128,23818.94,23550.08,23848.02,23507.03,1.43,1777188.0
HSI,20220127,23952.01,23807.0,23952.01,23565.0,1.59,1846827.0
HSI,20220125,24251.52,24243.61,24366.89,24001.96,1.48,2183354.0
HSI,20220124,24693.43,24656.46,24795.54,24570.87,0.9,1871541.0
HSI,20220121,24897.59,24965.55,24982.03,24723.92,1.03,2370147.0
HSI,20220120,24263.15,24952.35,24952.35,24233.18,2.98,2531395.0
HSI,20220119,24229.78,24127.85,24286.14,23951.6,1.39,1729895.0
HSI,20220118,24274.75,24112.78,24385.05,24009.71,1.55,1638866.0
HSI,20220117,24390.29,24218.03,24408.88,24111.74,1.22,1633512.0
HSI,20220114,24185.86,24383.32,24383.32,24140.81,0.99,1840017.0
HSI,20220113,24561.48,24429.77,24561.48,24289.19,1.12,2160545.0
HSI,20220111,23678.69,23739.06,23863.83,23595.01,1.13,2331482.0
HSI,20220110,23523.9,23746.54,23790.52,23399.09,1.67,2544917.0
HSI,20220107,23318.92,23493.38,23497.5,23162.85,1.45,2602291.0
HSI,20220106,22843.2,23072.86,23082.95,22709.6,1.63,1765786.0
HSI,20220105,23323.77,22907.25,23323.77,22851.5,2.03,2768859.0
HSI,20220104,23400.62,23289.84,23439.3,23146.89,1.26,1760141.0
HSI,20220103,23510.54,23274.75,23605.03,23193.19,1.76,734331.07
HSI,20211231,23553.79,23397.67,23590.12,23394.77,0.85,675936.38
HSI,20211230,23130.45,23112.01,23248.26,22990.24,1.12,1008366.0
HSI,20211229,23253.98,23086.54,23253.98,23008.28,1.06,828414.38
HSI,20211228,23282.35,23280.56,23319.44,23099.48,0.95,1433027.0
HSI,20211224,23375.99,23223.76,23383.19,23186.57,0.85,622879.63
HSI,20211223,23141.79,23193.64,23264.75,23027.15,1.03,1387904.0
HSI,20211221,22795.57,22971.33,23100.18,22730.08,1.63,1651194.0
HSI,20211220,23079.83,22744.86,23145.3,22665.25,2.07,1681616.0
HSI,20211217,23463.78,23192.63,23463.78,23158.7,1.3,2188694.0
HSI,20211215,23658.04,23420.76,23745.75,23325.92,1.78,1597122.0
HSI,20211214,23693.73,23635.95,23817.58,23560.13,1.07,1553578.0
HSI,20211213,24242.26,23954.58,24385.44,23936.93,1.87,1538106.0
HSI,20211210,24070.56,23995.72,24214.68,23916.63,1.23,1413938.0
HSI,20211209,24168.41,24254.86,24324.84,24153.72,0.71,1743252.0
HSI,20211208,24090.02,23996.87,24097.98,23907.3,0.8,1778623.0
HSI,20211207,23704.51,23983.66,23989.78,23512.5,2.04,2120329.0
HSI,20211206,23420.44,23349.38,23628.3,23314.97,1.32,2357403.0
HSI,20211203,23675.26,23766.69,23802.77,23451.93,1.47,2717890.0
HSI,20211202,23524.05,23788.93,23807.0,23517.52,1.22,2328241.0
HSI,20211201,23595.57,23658.92,23864.3,23537.65,1.39,2118635.0
HSI,20211130,23782.86,23475.26,23888.37,23175.37,2.99,3344858.0
HSI,20211129,23910.49,23852.24,24134.32,23774.31,1.5,1741009.0
HSI,20211126,24502.68,24080.52,24502.68,24062.26,1.78,1804123.0
HSI,20211125,24699.69,24740.16,24762.61,24532.82,0.93,1188635.0
HSI,20211124,24672.1,24685.5,24851.53,24557.63,1.19,1791031.0
HSI,20211123,24688.99,24651.58,24794.72,24618.74,0.71,1486270.0
HSI,20211122,25057.06,24951.34,25099.95,24869.94,0.92,1510359.0
HSI,20211119,24934.4,25049.97,25077.15,24825.43,0.99,1640365.0
HSI,20211118,25369.88,25319.72,25414.21,25222.6,0.75,1342851.0
HSI,20211117,25667.81,25650.08,25667.81,25520.67,0.57,1193809.0
HSI,20211116,25446.65,25713.78,25746.71,25410.87,1.32,1528784.0
HSI,20211115,25437.99,25390.91,25483.26,25230.33,1.0,1155801.0
HSI,20211112,25522.83,25327.97,25527.13,25210.56,1.25,1632112.0
HSI,20211111,24856.11,25247.99,25324.66,24836.21,1.95,2001863.0
HSI,20211110,24787.44,24996.14,25013.11,24481.26,2.14,1688053.0
HSI,20211109,24952.82,24813.13,24956.37,24678.66,1.12,1154696.0
HSI,20211108,24743.54,24763.77,24837.77,24633.57,0.82,1762624.0
HSI,20211105,24950.68,24870.51,25049.37,24724.39,1.29,2020689.0
HSI,20211104,25141.1,25225.19,25244.98,25010.36,0.94,1639485.0
HSI,20211103,25060.93,25024.75,25187.09,24808.59,1.51,1690457.0
HSI,20211102,25609.01,25099.67,25639.66,25030.69,2.42,1964593.0
HSI,20211101,25268.35,25154.32,25270.41,24972.5,1.17,1586723.0
HSI,20211029,25466.86,25377.24,25516.22,25314.24,0.79,2051346.0
HSI,20211028,25648.42,25555.73,25736.38,25473.16,1.03,2021051.0
HSI,20211027,25795.17,25628.74,25795.17,25555.17,0.92,1620780.0
HSI,20211026,26234.94,26038.27,26234.94,25905.08,1.26,1533464.0
HSI,20211025,26020.78,26132.03,26212.9,25929.67,1.08,1455215.0
HSI,20211022,26114.84,26126.93,26195.29,25976.03,0.84,1699584.0
HSI,20211021,26141.85,26017.53,26229.8,25840.59,1.49,2085122.0
HSI,20211020,26074.2,26136.02,26214.63,25915.62,1.16,1823605.0
HSI,20211019,25471.25,25787.21,25808.62,25458.03,1.38,1671195.0
HSI,20211018,25425.32,25409.75,25425.32,25123.25,1.19,1648005.0
HSI,20211015,25187.05,25330.96,25330.96,24929.56,1.61,2345248.0
HSI,20211012,24995.95,24962.59,25188.78,24865.8,1.28,1835259.0
HSI,20211011,25161.8,25325.09,25437.16,25161.8,1.11,2114304.0
HSI,20211008,25064.8,24837.85,25064.8,24595.58,1.9,2359008.0
HSI,20211007,24339.32,24701.73,24741.28,24310.11,1.8,1764575.0
HSI,20211006,24259.2,23966.49,24259.2,23812.35,1.85,1878722.0
HSI,20211005,23771.65,24104.15,24180.08,23681.44,2.07,1716980.0
HSI,20211004,24478.68,24036.37,24478.68,23908.05,2.32,1596285.0
HSI,20210930,24494.26,24575.64,24660.68,24346.75,1.27,1580410.0
HSI,20210929,24276.71,24663.5,24694.46,24045.99,2.65,2150211.0
HSI,20210928,24323.0,24500.39,24679.46,24232.98,1.84,2457931.0
HSI,20210927,24131.42,24208.78,24509.0,24131.42,1.56,2323611.0
HSI,20210923,24614.14,24510.98,24827.46,24313.68,2.12,2711912.0
HSI,20210921,23867.16,24221.54,24284.87,23771.46,2.13,2079740.0
HSI,20210920,24640.43,24099.14,24640.43,23871.84,3.08,2651591.0
HSI,20210917,24589.17,24920.76,24920.76,24424.74,2.01,3102312.0
HSI,20210916,25042.03,24667.85,25045.55,24505.21,2.16,2499818.0
HSI,20210915,25310.03,25033.21,25411.91,24990.94,1.65,2420861.0
HSI,20210914,25827.7,25502.23,25900.68,25377.83,2.03,2398954.0
HSI,20210913,25885.3,25813.81,25886.9,25570.84,1.21,2315555.0
HSI,20210910,25870.71,26205.91,26205.91,25870.71,1.3,2001317.0
HSI,20210909,26076.93,25716.0,26125.09,25624.52,1.9,2090789.0
HSI,20210908,26396.11,26320.93,26560.04,26164.79,1.5,1861323.0
HSI,20210907,26207.22,26353.63,26458.88,26135.4,1.24,1842233.0
HSI,20210906,25827.17,26163.63,26176.43,25827.17,1.35,1912471.0
HSI,20210903,26022.67,25901.99,26052.81,25811.77,0.92,2549365.0
HSI,20210902,26203.52,26090.43,26359.31,25967.98,1.5,2024344.0
HSI,20210901,25871.82,26028.29,26101.95,25694.11,1.58,2181284.0
HSI,20210831,25524.23,25878.99,25878.99,25110.72,3.01,2918150.0
HSI,20210830,25406.49,25539.54,25583.59,25219.8,1.43,1995641.0
HSI,20210827,25337.55,25407.89,25641.33,25304.62,1.32,1528046.0
HSI,20210826,25673.78,25415.69,25706.62,25255.83,1.75,1834107.0
HSI,20210825,25930.05,25693.95,25982.64,25548.47,1.69,1716375.0
HSI,20210824,25428.68,25727.92,25727.92,25361.75,1.46,2052905.0
HSI,20210823,25169.45,25109.59,25458.33,25036.99,1.7,2184980.0
HSI,20210820,25241.32,24849.72,25244.75,24581.6,2.62,2855826.0
HSI,20210819,25787.84,25316.33,25832.92,25183.67,2.51,2312887.0
HSI,20210818,25800.03,25867.01,26025.14,25708.95,1.23,1756861.0
HSI,20210817,26137.9,25745.87,26258.79,25615.38,2.46,2291305.0
HSI,20210816,26365.19,26181.46,26449.71,26046.9,1.53,1648288.0
HSI,20210813,26296.19,26391.62,26521.95,26200.24,1.21,1336188.0
HSI,20210812,26623.77,26517.82,26713.24,26385.45,1.23,1655018.0
HSI,20210811,26491.74,26660.16,26822.47,26454.45,1.38,2414412.0
HSI,20210810,26456.61,26605.62,26610.95,26138.87,1.8,1735296.0
HSI,20210809,25969.23,26283.4,26527.24,25920.85,2.32,1585113.0
HSI,20210806,26262.97,26179.4,26276.87,26002.41,1.05,1559627.0
HSI,20210805,26390.01,26204.69,26569.37,26126.37,1.68,1695648.0
HSI,20210804,26161.83,26426.55,26650.82,26009.83,2.45,1776527.0
HSI,20210803,26289.06,26194.82,26289.06,25774.62,1.96,2010034.0
HSI,20210802,26054.81,26235.8,26300.55,25743.09,2.15,1768640.0
HSI,20210730,26042.84,25961.03,26151.0,25636.89,1.95,2425059.0
HSI,20210729,26221.36,26315.32,26335.36,25857.42,1.88,3272154.0
HSI,20210728,25356.74,25473.88,25520.75,24848.43,2.68,3391838.0
HSI,20210727,26011.51,25086.43,26323.61,24748.84,6.01,4657384.0
HSI,20210726,26825.73,26192.32,26878.75,26177.4,2.57,2695216.0
HSI,20210723,27740.95,27321.98,27740.95,27222.04,1.87,1182745.0
HSI,20210722,27464.28,27723.84,27759.71,27455.43,1.12,1807200.0
HSI,20210721,27339.22,27224.58,27371.5,26971.03,1.47,1672533.0
HSI,20210720,27395.83,27259.25,27532.86,27121.49,1.5,2263381.0
HSI,20210719,27786.54,27489.78,27786.54,27397.29,1.39,1874176.0
HSI,20210716,27972.56,28004.68,28218.53,27878.53,1.21,1968819.0
HSI,20210715,27801.4,27996.27,28181.21,27741.09,1.58,2081493.0
HSI,20210714,27965.39,27787.46,27965.39,27708.71,0.92,1865664.0
HSI,20210713,27694.03,27963.41,28052.32,27612.69,1.6,1995588.0
HSI,20210712,27672.7,27515.24,27741.19,27420.35,1.17,2054165.0
HSI,20210709,27131.57,27344.54,27450.79,26861.87,2.17,2499977.0
HSI,20210708,27881.5,27153.13,27921.06,27110.62,2.9,2948606.0
HSI,20210707,27777.81,27960.62,27969.41,27703.41,0.95,2040702.0
HSI,20210706,28136.63,28072.86,28151.35,27904.53,0.88,1904176.0
HSI,20210705,28098.91,28143.5,28338.79,28042.71,1.05,1827213.0
HSI,20210702,28859.02,28310.42,28859.02,28231.73,2.18,2816173.0
HSI,20210630,29107.9,28827.95,29146.28,28827.7,1.1,2051504.0
HSI,20210629,29291.89,28994.1,29291.89,28924.61,1.25,2356507.0
HSI,20210628,29366.49,29268.3,29394.69,29209.43,0.63,1512611.0
HSI,20210625,29002.67,29288.22,29305.17,28971.6,1.15,2149434.0
HSI,20210624,28865.46,28882.46,28993.37,28782.34,0.73,1723217.0
HSI,20210623,28468.24,28817.07,28893.79,28406.61,1.72,2293387.0
HSI,20210622,28575.16,28309.76,28579.0,28299.66,0.98,1980080.0
HSI,20210621,28501.64,28489.0,28590.22,28314.93,0.96,2182673.0
HSI,20210618,28586.04,28801.27,28830.85,28532.08,1.05,3761375.0
HSI,20210617,28240.88,28558.59,28558.59,28216.09,1.2,1888022.0
HSI,20210616,28609.37,28436.84,28648.64,28403.64,0.86,2053819.0
HSI,20210615,28946.44,28638.53,28946.44,28453.48,1.71,2376460.0
HSI,20210611,28864.9,28842.13,28965.15,28743.82,0.77,2038619.0
HSI,20210610,28792.02,28738.88,28954.4,28664.94,1.01,1940105.0
HSI,20210609,28771.14,28742.63,28859.58,28687.69,0.6,1807029.0
HSI,20210608,28900.52,28781.38,28979.2,28638.31,1.18,1626863.0
HSI,20210607,28985.6,28787.28,29003.99,28615.61,1.34,2573174.0
HSI,20210604,28837.95,28918.1,29023.18,28737.97,0.98,3054580.0
HSI,20210603,29365.32,28966.03,29377.9,28902.67,1.62,2241752.0
HSI,20210602,29414.64,29297.62,29490.61,29208.73,0.96,1933160.0
HSI,20210601,29159.06,29468.0,29480.16,29036.45,1.52,1832037.0
HSI,20210531,29225.46,29151.8,29225.46,28909.52,1.08,2188581.0
HSI,20210528,29219.46,29124.41,29336.13,29033.72,1.04,2591560.0
HSI,20210527,28998.39,29113.2,29157.95,28950.72,0.71,3804955.0
HSI,20210526,29056.28,29166.01,29261.86,29027.95,0.81,2518538.0
HSI,20210525,28461.5,28910.86,28929.24,28461.5,1.65,2352078.0
HSI,20210524,28417.99,28412.26,28444.36,28195.52,0.87,1719641.0
HSI,20210521,28584.34,28458.44,28584.34,28286.92,1.05,1653242.0
HSI,20210520,28413.49,28450.29,28508.24,28293.23,0.75,2465835.0
HSI,20210518,28438.03,28593.81,28617.34,28438.03,0.64,2065990.0
HSI,20210517,28130.51,28194.09,28268.39,28074.14,0.69,1857028.0
HSI,20210514,27872.69,28027.57,28064.01,27715.88,1.26,1880805.0
HSI,20210513,27920.01,27718.67,28060.93,27718.67,1.21,2167381.0
HSI,20210512,28073.92,28231.04,28231.04,27897.47,1.19,2132315.0
HSI,20210511,28286.56,28013.81,28286.56,27910.71,1.31,2383355.0
HSI,20210510,28776.99,28595.66,28842.11,28453.14,1.36,2358822.0
HSI,20210507,28721.13,28610.65,28884.03,28530.71,1.23,2205337.0
HSI,20210506,28647.97,28637.46,28753.97,28384.12,1.3,2478819.0
HSI,20210505,28427.67,28417.98,28677.36,28325.96,1.23,1720838.0
HSI,20210504,28438.15,28557.14,28577.52,28321.34,0.9,1921125.0
HSI,20210503,28659.91,28357.54,28684.83,28256.03,1.49,1725985.0
HSI,20210430,29143.43,28724.88,29154.75,28701.69,1.55,2577584.0
HSI,20210429,29268.21,29303.26,29405.12,29162.87,0.83,1838136.0
HSI,20210428,28991.94,29071.34,29071.34,28887.33,0.64,2074074.0
HSI,20210427,28895.38,28941.54,29045.11,28793.22,0.87,1834873.0
HSI,20210426,29106.45,28952.83,29238.99,28908.65,1.14,1786354.0
HSI,20210423,28798.45,29078.75,29078.75,28748.57,1.15,1901002.0
HSI,20210422,28716.98,28755.34,28848.02,28597.0,0.88,1934891.0
HSI,20210421,28702.27,28621.92,28778.36,28506.76,0.93,2202031.0
HSI,20210420,28962.8,29135.73,29220.19,28885.55,1.15,2014211.0
HSI,20210419,28960.13,29106.15,29319.76,28806.76,1.77,2020128.0
HSI,20210416,28827.17,28969.71,29079.18,28711.11,1.28,2192410.0
HSI,20210415,28872.82,28793.14,28884.57,28530.99,1.22,1901863.0
HSI,20210414,28796.55,28900.83,28979.35,28685.06,1.03,1941502.0
HSI,20210413,28557.84,28497.25,28877.15,28452.12,1.49,2062117.0
HSI,20210412,28791.97,28453.28,28791.97,28274.27,1.8,1992325.0
HSI,20210409,29152.44,28698.8,29152.44,28604.55,1.89,1897266.0
HSI,20210408,28604.12,29008.07,29054.82,28587.11,1.63,2522329.0
HSI,20210407,29101.4,28674.8,29101.4,28598.86,1.74,2223606.0
HSI,20210401,28594.55,28938.74,28938.74,28511.65,1.5,2232972.0
HSI,20210331,28802.53,28378.35,28802.53,28332.78,1.64,2703755.0
HSI,20210330,28552.77,28577.5,28694.15,28371.23,1.14,2269840.0
HSI,20210329,28317.32,28338.3,28484.66,28132.36,1.24,2847744.0
HSI,20210326,28043.65,28336.43,28415.15,28014.29,1.44,2415384.0
HSI,20210325,27628.08,27899.61,28032.01,27505.08,1.89,2595008.0
HSI,20210324,28437.49,27918.14,28457.87,27827.05,2.21,2689142.0
HSI,20210323,29008.02,28497.38,29043.18,28376.22,2.31,2049560.0
HSI,20210322,28801.09,28885.34,29139.07,28801.09,1.17,2065831.0
HSI,20210319,29158.48,28990.94,29271.4,28737.54,1.82,3814441.0
