code,date,close,open,high,low,volume,amount
399989.SZ,20220923,8974.455,9051.6089,9104.6398,8882.0784,2776399.0,11888192.6
399989.SZ,20220922,9068.525,9133.3744,9220.4574,9055.8037,2588716.0,11984769.8
399989.SZ,20220921,9222.7609,9426.8058,9427.9486,9209.8957,2619381.0,13577347.2
399989.SZ,20220920,9469.1095,9502.8281,9535.4506,9378.7162,2230787.0,11678681.9
399989.SZ,20220919,9470.9097,9652.5732,9701.6977,9414.1382,2964255.0,14368008.4
399989.SZ,20220916,9662.9728,9910.7328,9954.949,9657.8796,3740651.0,15464350.3
399989.SZ,20220915,9941.3126,10089.0699,10223.228,9882.7122,3826118.0,18122280.5
399989.SZ,20220914,10016.4027,9857.4794,10034.0352,9849.9357,3470112.0,16823928.5
399989.SZ,20220913,10045.8172,10238.0823,10278.6874,10031.889,4928102.0,26354400.7
399989.SZ,20220909,10303.2198,10194.0879,10319.9057,10186.4373,3921461.0,18284218.5
399989.SZ,20220908,10019.6229,10105.0743,10148.3393,10012.1409,2761763.0,12004395.2
399989.SZ,20220907,10071.8641,10040.6231,10139.0427,9972.948,3222304.0,14560263.3
399989.SZ,20220906,10095.1159,10125.5886,10134.7151,10012.9707,2926400.0,13506224.7
399989.SZ,20220905,10119.2487,10307.0375,10364.6925,10059.7879,3946789.0,17959881.0
399989.SZ,20220902,10254.0513,10360.4548,10459.9128,10191.1569,3097911.0,15343033.6
399989.SZ,20220901,10345.8035,10379.5902,10520.1843,10326.9491,3911983.0,17694210.9
399989.SZ,20220831,10412.393,10225.5964,10524.9148,10207.4512,4275579.0,19901338.5
399989.SZ,20220830,10267.369,10243.8749,10311.4289,10163.8341,3596618.0,15914029.8
399989.SZ,20220829,10245.0135,10231.0952,10285.1209,10166.1001,3390753.0,14535251.3
399989.SZ,20220826,10347.9274,10318.0956,10552.8326,10293.8631,2922808.0,14847132.9
399989.SZ,20220825,10320.4725,10193.7491,10343.4793,10174.4755,2926037.0,13600054.5
399989.SZ,20220824,10191.0732,10300.32,10409.7949,10191.0732,3285159.0,14092889.2
399989.SZ,20220823,10345.4465,10497.0513,10501.3907,10315.3693,2793373.0,15339024.6
399989.SZ,20220822,10517.4198,10433.1336,10537.1715,10323.2851,2664203.0,14331627.2
399989.SZ,20220819,10460.869,10523.2214,10591.3641,10457.4924,2871968.0,14419015.0
399989.SZ,20220818,10563.1396,10698.82,10699.5282,10548.5545,2598199.0,13643591.5
399989.SZ,20220817,10737.256,10656.6826,10788.1198,10588.444,2675629.0,13004120.9
399989.SZ,20220816,10655.3504,10756.2653,10780.4714,10619.4671,3066626.0,15858674.8
399989.SZ,20220815,10759.9424,10921.0838,10921.0838,10739.3363,2749674.0,14349667.3
399989.SZ,20220812,10957.5255,10923.1508,10997.9301,10843.6697,2609528.0,12261542.5
399989.SZ,20220811,10958.8191,10671.2785,10966.6768,10654.8353,3561298.0,17655479.7
399989.SZ,20220810,10613.651,10803.3706,10822.0509,10558.7325,2758191.0,14453114.4
399989.SZ,20220809,10823.8984,10860.8371,10862.3959,10744.0272,2746252.0,12823086.2
399989.SZ,20220808,10896.4163,10966.4755,11029.0677,10852.846,3498587.0,17295738.6
399989.SZ,20220805,10993.2518,10845.8169,11004.1424,10845.7351,3738473.0,18737438.2
399989.SZ,20220804,10804.5897,10682.8128,10836.5055,10677.9339,3047093.0,16747326.6
399989.SZ,20220803,10620.3583,10630.4423,10797.1235,10598.374,3385114.0,15787292.9
399989.SZ,20220802,10616.2772,10779.426,10779.5244,10529.3798,4557410.0,19584564.8
399989.SZ,20220801,10886.3254,10767.75,10895.2083,10639.9596,3243477.0,15983943.3
399989.SZ,20220729,10784.6127,11071.7807,11071.7807,10760.2264,3915534.0,20893914.2
399989.SZ,20220728,11082.6701,11196.5128,11208.3298,11056.1284,3915365.0,19656115.9
399989.SZ,20220727,11169.6486,11298.8559,11311.914,11137.3053,3731980.0,21746783.6
399989.SZ,20220726,11305.1054,11325.8824,11395.9527,11200.7337,2897252.0,14421282.0
399989.SZ,20220725,11310.6282,11327.3531,11420.5738,11248.3256,3496593.0,15645792.9
399989.SZ,20220722,11324.7617,11551.7601,11603.2231,11259.0568,3463729.0,16510410.9
399989.SZ,20220721,11508.8938,11523.4799,11652.4505,11462.7737,3671288.0,18123917.2
399989.SZ,20220720,11553.6887,11437.5406,11679.2726,11426.4719,4058113.0,19743880.1
399989.SZ,20220719,11381.5688,11517.1781,11577.1177,11282.8823,3576700.0,18979975.8
399989.SZ,20220718,11526.6178,11588.7019,11591.5524,11197.8234,3885311.0,21958268.7
399989.SZ,20220715,11591.5053,11787.716,11885.0441,11586.5449,4226002.0,20543827.9
399989.SZ,20220714,11842.1051,11560.709,11965.9802,11558.5555,3929341.0,22654779.6
399989.SZ,20220713,11534.5516,11499.322,11596.4731,11427.5315,2723686.0,16346029.2
399989.SZ,20220712,11516.7284,11980.2576,11990.7347,11505.7024,3770930.0,21900536.8
399989.SZ,20220711,11896.1704,12035.5073,12064.5229,11768.9529,3874199.0,22333600.6
399989.SZ,20220708,12051.219,12038.8649,12196.6473,11971.8473,3297766.0,18876069.3
399989.SZ,20220707,11977.2891,12251.6191,12261.5101,11801.6954,3664857.0,24137132.1
399989.SZ,20220706,12251.6868,12440.9408,12622.1894,12145.6697,4452727.0,29616926.4
399989.SZ,20220705,12420.1633,12418.7946,12560.8074,12099.9319,5297112.0,34231274.8
399989.SZ,20220704,12348.9819,11803.9683,12370.5868,11763.101,5590158.0,34268878.0
399989.SZ,20220701,11786.3943,11920.7102,11958.5305,11693.8523,3437781.0,17852075.8
399989.SZ,20220630,11899.4564,11598.178,12032.9014,11598.178,4812719.0,25058633.1
399989.SZ,20220629,11606.6604,11584.6648,11870.8077,11523.9696,5148741.0,24092736.8
399989.SZ,20220628,11620.9457,11692.2058,11694.014,11439.6167,4176621.0,21103488.2
399989.SZ,20220627,11692.6907,11611.3471,11841.8379,11611.3471,4543934.0,26189792.9
399989.SZ,20220624,11552.0264,11236.9932,11598.8158,11236.9932,4879768.0,31053302.3
399989.SZ,20220623,11220.8567,11236.9263,11271.0322,11012.2349,4018784.0,22892539.4
399989.SZ,20220622,11205.8741,11393.5499,11424.8857,11186.8988,3924455.0,21040431.9
399989.SZ,20220621,11367.679,11424.05,11546.7437,11261.6677,3961712.0,19914165.7
399989.SZ,20220620,11425.816,11322.8011,11557.989,11285.7708,4656482.0,26751663.9
399989.SZ,20220617,11283.9747,10910.1897,11309.0801,10784.6817,4856643.0,26390985.2
399989.SZ,20220616,10981.0491,10830.4636,11098.8774,10828.4254,4214946.0,19387599.4
399989.SZ,20220615,10823.6988,10759.6383,10995.7476,10740.4031,4655391.0,21691885.6
399989.SZ,20220614,10760.287,10619.404,10803.3933,10512.1493,4092945.0,19475863.1
399989.SZ,20220613,10746.7343,10736.7175,10790.7094,10633.7938,4922338.0,25842118.0
399989.SZ,20220610,10971.5627,10817.8397,10971.6242,10785.2564,4453951.0,20062452.1
399989.SZ,20220609,10883.35,11131.525,11174.0748,10835.128,3865912.0,18181859.9
399989.SZ,20220608,11156.7568,10942.7543,11305.529,10904.9559,5225925.0,27495935.0
399989.SZ,20220607,10920.5388,10787.0664,10967.1414,10710.8211,4754806.0,23833113.5
399989.SZ,20220606,10762.0283,10461.5606,10778.1459,10421.453,4493157.0,23631141.5
399989.SZ,20220602,10434.5123,10574.8751,10574.8751,10348.3028,4053055.0,18432319.8
399989.SZ,20220601,10596.0806,10627.6138,10739.7568,10542.6026,3657954.0,17668363.0
399989.SZ,20220531,10649.4189,10307.4759,10671.7277,10202.5776,4760585.0,23816853.1
399989.SZ,20220530,10316.9258,10222.271,10392.7518,10139.1904,3543144.0,17314951.9
399989.SZ,20220527,10211.393,10214.814,10429.224,10148.4708,3987385.0,21802204.4
399989.SZ,20220526,10111.0196,10277.0396,10277.0396,10022.7909,3635596.0,16450997.5
399989.SZ,20220525,10243.1307,10169.961,10303.2457,10156.9291,3465342.0,13712925.2
399989.SZ,20220524,10200.7017,10639.9335,10645.9001,10195.7587,5252293.0,20687187.0
399989.SZ,20220523,10638.5216,10739.9194,10750.81,10609.1208,4071202.0,15467461.8
399989.SZ,20220520,10653.3736,10424.1198,10707.0121,10424.1198,4175200.0,17407850.6
399989.SZ,20220519,10366.1665,10232.6229,10369.2076,10212.1708,2777393.0,11546516.1
399989.SZ,20220518,10389.0338,10550.42,10582.9928,10354.3198,3015338.0,13667823.4
