code,date,close,open,high,low,volume,amount
399396.SZ,20220923,25240.064,25115.5587,25447.6624,25042.528,3784924.0,20806446.7
399396.SZ,20220922,25152.2196,25369.7595,25486.9535,25128.6418,3181470.0,18294928.6
399396.SZ,20220921,25551.996,25778.9933,25887.4721,25482.3044,3303305.0,17932685.8
399396.SZ,20220920,25872.0825,25694.5715,25913.1272,25458.7988,4028516.0,20515338.2
399396.SZ,20220919,25591.3772,25340.4879,25877.8518,25139.8211,3772229.0,21328680.2
399396.SZ,20220916,25365.9722,25823.4496,25986.7922,25360.3736,3995225.0,22528261.7
399396.SZ,20220915,25932.0662,25837.1148,26185.5804,25768.7911,4159868.0,24616762.8
399396.SZ,20220914,25810.7324,25722.8605,25921.1682,25682.4241,3020634.0,18124422.5
399396.SZ,20220913,26019.9006,25950.3081,26166.332,25773.3283,4003211.0,27142764.0
399396.SZ,20220909,25741.0642,25418.46,25781.024,25274.123,3303971.0,22876131.6
399396.SZ,20220908,25357.7199,25388.8614,25629.8569,25342.3781,3102500.0,18853963.3
399396.SZ,20220907,25328.3558,25578.9213,25578.9213,25272.7315,3971479.0,22370474.5
399396.SZ,20220906,25691.6512,25579.3293,25752.6019,25439.7439,3675386.0,20700719.1
399396.SZ,20220905,25532.9214,25853.6522,25861.9099,25313.505,4870893.0,29571176.2
399396.SZ,20220902,26076.0966,26511.0664,26519.2662,25927.7391,4627157.0,24103449.3
399396.SZ,20220901,26460.8409,26824.0032,26863.3074,26443.531,5209304.0,27608585.8
399396.SZ,20220831,26996.337,26377.6962,27147.8601,26361.052,5901706.0,38311150.9
399396.SZ,20220830,26526.099,26620.5644,26646.4199,26223.1737,4789893.0,24332926.5
399396.SZ,20220829,26623.6971,26791.1527,27053.9731,26564.3312,4261205.0,27025505.3
399396.SZ,20220826,26939.8569,26847.4261,27299.3058,26829.2313,5359968.0,34097585.4
399396.SZ,20220825,26647.8035,26162.205,26649.7933,26159.0111,4523508.0,26910895.4
399396.SZ,20220824,26101.5521,26283.8029,26418.0154,26095.5079,4000676.0,20949049.9
399396.SZ,20220823,26294.1403,26663.1472,26726.2279,26252.216,3780519.0,23253062.0
399396.SZ,20220822,26679.1561,26453.5361,26805.7804,26361.9837,3761002.0,18944457.6
399396.SZ,20220819,26593.8054,26596.5978,26851.0107,26504.5229,3669792.0,19161034.8
399396.SZ,20220818,26705.0819,26972.3578,26995.4569,26572.3917,4058659.0,26583901.3
399396.SZ,20220817,27155.7194,27042.092,27230.6024,26721.0461,4093649.0,21414715.4
399396.SZ,20220816,27002.8003,27127.6473,27286.0967,26935.3344,3419137.0,18827680.3
399396.SZ,20220815,27109.8214,27279.5036,27463.2698,27053.2699,3710741.0,21036457.0
399396.SZ,20220812,27420.4049,27173.3548,27492.4605,27047.9869,3353615.0,20458583.0
399396.SZ,20220811,27171.3095,26770.4157,27171.3095,26726.262,4219610.0,23971603.1
399396.SZ,20220810,26654.5336,27043.8777,27182.0057,26505.5206,3675021.0,23363707.8
399396.SZ,20220809,27093.2287,27098.2728,27143.6104,26938.4031,3230848.0,16398396.6
399396.SZ,20220808,27168.5107,27205.8274,27504.445,27120.9161,3641573.0,20135019.2
399396.SZ,20220805,27347.9527,27205.8824,27373.9543,27039.4561,3869449.0,20864001.2
399396.SZ,20220804,27087.064,26754.146,27125.4746,26653.8629,3487228.0,23115370.4
399396.SZ,20220803,26628.5631,26784.7363,27068.0141,26609.211,3824650.0,22356103.1
399396.SZ,20220802,26697.8195,26869.2046,27033.8441,26538.7478,5161406.0,30366481.8
399396.SZ,20220801,27102.9637,26852.0994,27255.6334,26792.4575,4959481.0,28172916.1
399396.SZ,20220729,26874.9002,27566.6481,27569.3908,26749.1056,5179917.0,36328355.6
399396.SZ,20220728,27681.2202,27822.9533,28039.9456,27662.5146,3672433.0,22410324.8
399396.SZ,20220727,27759.5063,28058.2579,28060.9346,27719.0875,3470074.0,20146959.2
399396.SZ,20220726,28171.5682,28005.7941,28381.8508,28005.7941,4077492.0,22587299.5
399396.SZ,20220725,27942.6191,27715.143,27994.2831,27502.6946,4305770.0,21323604.8
399396.SZ,20220722,27717.2187,27890.9325,28075.3304,27546.1283,4200470.0,22141977.9
399396.SZ,20220721,27811.4719,28086.7393,28217.9995,27797.7267,4444604.0,21531554.7
399396.SZ,20220720,28176.44,28139.608,28402.1104,28066.7277,5172380.0,25392792.8
399396.SZ,20220719,27944.8379,27756.9122,27991.3048,27628.7141,4361354.0,22759591.8
399396.SZ,20220718,27847.5568,27954.9016,27995.153,27325.7495,4747893.0,27528278.9
399396.SZ,20220715,27940.6803,27900.5526,28672.5798,27844.2547,5848750.0,34348377.0
399396.SZ,20220714,27989.3207,28097.7605,28260.9607,27872.9375,4156259.0,22439719.3
399396.SZ,20220713,28178.9253,28058.8246,28352.6649,27957.7997,3979807.0,23145127.3
399396.SZ,20220712,28068.6909,28190.2376,28394.1827,27835.1472,4477264.0,24250438.8
399396.SZ,20220711,28228.6241,28570.183,28572.0419,27940.6849,5302685.0,28734842.3
399396.SZ,20220708,28855.1133,28948.6669,29107.2614,28665.6268,4802374.0,27261832.3
399396.SZ,20220707,28742.8957,28892.5362,28926.8602,28402.7929,5326268.0,30234685.7
399396.SZ,20220706,28940.2662,29464.4516,29516.5496,28739.7831,6146255.0,36584999.4
399396.SZ,20220705,29558.3677,29888.5119,30012.1031,29236.2815,6304274.0,37174073.4
399396.SZ,20220704,29812.4252,29707.5996,29899.2273,29429.1194,6214722.0,34560878.5
399396.SZ,20220701,29916.5022,30150.3032,30272.3898,29599.0592,5506451.0,33034285.1
399396.SZ,20220630,30121.1006,29081.2079,30451.1176,29081.2079,8656348.0,53203453.9
399396.SZ,20220629,29088.9019,29368.361,29526.1399,28973.705,5956975.0,35392070.1
399396.SZ,20220628,29460.1223,29253.0708,29508.896,29076.3284,5403604.0,35646037.7
399396.SZ,20220627,29268.2623,28668.2852,29567.4394,28668.2852,7521249.0,46975757.8
399396.SZ,20220624,28517.9017,28084.2118,28645.543,27967.6666,6103568.0,36376158.0
399396.SZ,20220623,27977.7558,27801.1121,28041.7503,27613.6031,4560407.0,26359627.7
399396.SZ,20220622,27742.5784,28193.7216,28226.5887,27703.8066,4656407.0,25758644.5
399396.SZ,20220621,28161.4882,28218.9087,28566.1991,27954.539,5564810.0,32309508.4
399396.SZ,20220620,28288.92,28101.1806,28643.3654,27890.6754,6414999.0,39451475.9
399396.SZ,20220617,27970.0237,27243.3234,27975.1938,27243.3234,6106807.0,37910704.4
399396.SZ,20220616,27397.4481,27534.2933,27813.9198,27297.5135,5898985.0,30411278.2
399396.SZ,20220615,27416.1524,27053.5286,27792.754,26969.3696,7846397.0,42137699.6
399396.SZ,20220614,27071.2985,26469.4958,27071.2985,26448.287,6172874.0,29528223.3
399396.SZ,20220613,26746.6835,26917.4811,27009.8397,26543.6375,5711895.0,33148748.6
399396.SZ,20220610,27201.8399,26674.0215,27264.4899,26586.3258,5849455.0,34038888.9
399396.SZ,20220609,26803.1975,27233.2381,27423.3098,26763.4197,6026079.0,30522623.4
399396.SZ,20220608,27241.6599,26841.5283,27512.3815,26769.7676,7412274.0,41783571.4
399396.SZ,20220607,26797.9127,26325.7419,26968.693,26229.541,7432574.0,37240622.1
399396.SZ,20220606,26388.965,26044.5552,26388.965,25620.2374,6348456.0,34089339.8
399396.SZ,20220602,26047.1155,26079.6943,26164.0044,25957.4692,4819514.0,22362499.5
399396.SZ,20220601,26238.318,26470.9823,26496.1251,26071.2567,6669673.0,30516715.0
399396.SZ,20220531,26511.2831,25719.8761,26596.2241,25581.3747,8714890.0,48109240.3
399396.SZ,20220530,25753.0534,25328.2395,25880.6016,25328.2395,7591699.0,40119862.7
399396.SZ,20220527,25147.3748,25268.1438,25564.8868,25060.4252,5586679.0,26411670.9
399396.SZ,20220526,25081.9923,25062.9157,25311.5481,24745.997,5353744.0,26639285.4
399396.SZ,20220525,25081.6647,25092.8391,25241.3725,24846.9666,4968866.0,24248277.2
399396.SZ,20220524,25076.0675,25540.5303,25561.823,25065.0609,5612878.0,25649357.4
399396.SZ,20220523,25506.8874,25825.2968,25840.7863,25366.2863,5632049.0,27168732.3
399396.SZ,20220520,25831.611,25004.5668,25853.4198,24997.563,6780220.0,40442267.1
399396.SZ,20220519,24895.6532,24808.3951,24927.7912,24750.1608,4830158.0,20124626.2
399396.SZ,20220518,25155.5187,25311.7954,25315.83,24849.3359,4667240.0,22378259.7
399396.SZ,20220517,25308.6679,25215.5387,25318.0679,25088.2442,4288510.0,19624077.2
399396.SZ,20220516,25174.6328,25664.1249,25702.926,25057.0325,5321811.0,24736173.5
399396.SZ,20220513,25537.131,25744.5893,25848.8412,25380.7638,4568748.0,21562760.1
399396.SZ,20220512,25625.3735,25319.8968,25867.9051,25264.5238,5100566.0,24136977.9
399396.SZ,20220511,25471.0963,25235.1966,25761.5038,25202.0975,6876096.0,33606986.2
399396.SZ,20220510,25295.8247,24560.4816,25362.3088,24438.0719,6331917.0,30828944.2
399396.SZ,20220509,24934.8437,24919.7374,25063.6217,24636.3982,4846332.0,25933287.0
399396.SZ,20220506,25180.9309,25569.5008,25569.5008,25101.6008,5484816.0,28641016.5
399396.SZ,20220505,26040.7648,25958.8027,26474.1799,25914.2465,7886252.0,38875396.6
399396.SZ,20220429,25960.1259,26067.6996,26171.0142,25546.0532,8166666.0,44964854.8
399396.SZ,20220428,25853.0957,25414.418,25889.8641,25361.9066,7123426.0,38635328.1
399396.SZ,20220427,25535.4803,25016.6806,25567.2934,25015.1972,7684621.0,40968610.5
399396.SZ,20220426,25015.343,24601.3953,25459.8596,24574.5938,7377297.0,38061533.3
399396.SZ,20220425,24576.5641,25279.6787,25575.2443,24547.3666,7096625.0,37997833.9
399396.SZ,20220422,25757.5989,25569.4581,25948.5505,25276.6943,5881313.0,26833905.0
399396.SZ,20220421,25734.2943,25976.1319,26280.6925,25619.5109,6978298.0,28908256.5
399396.SZ,20220420,26167.0916,25887.9478,26566.6169,25562.766,8065620.0,32845587.5
399396.SZ,20220419,25864.7328,26112.3665,26464.8895,25707.8071,5602039.0,24432737.7
399396.SZ,20220418,26089.6362,25971.5634,26125.3617,25749.3074,5503587.0,24792750.8
399396.SZ,20220415,26203.7956,26058.8056,26438.1724,25955.581,6322378.0,29255314.5
399396.SZ,20220414,26273.9401,25379.3993,26488.7974,25344.6561,7294679.0,41571221.9
399396.SZ,20220413,25154.1796,25004.6583,25494.2864,24925.3392,5314854.0,29200425.5
399396.SZ,20220412,25253.2163,24226.7822,25253.2163,24142.3773,5712033.0,34066480.9
399396.SZ,20220411,24149.0145,24724.9248,24726.5206,24058.6951,5764079.0,31277674.6
399396.SZ,20220408,24895.0304,25031.2775,25143.7098,24855.4506,3595148.0,19415190.8
399396.SZ,20220407,24976.4002,24986.4403,25434.5019,24891.4386,3973312.0,19280131.8
399396.SZ,20220406,25120.6189,25136.9986,25403.924,24961.9605,4089494.0,22251059.5
399396.SZ,20220401,25400.558,24792.2072,25647.1525,24741.2644,4241805.0,29365615.9
399396.SZ,20220331,24860.6128,24923.3541,25094.7448,24797.1395,3946967.0,20835842.9
399396.SZ,20220330,25072.8795,24412.5894,25072.8795,24358.8827,5072907.0,30663696.9
399396.SZ,20220329,24109.0695,24301.9088,24586.9996,24099.341,4912429.0,23868970.3
399396.SZ,20220328,24297.8087,24291.9012,24443.2387,23908.2823,5211502.0,33500445.0
399396.SZ,20220325,24826.797,25483.3632,25580.2606,24787.1535,5316524.0,26502249.6
399396.SZ,20220324,25440.0275,25712.3871,25712.3871,25325.5595,4200046.0,23116353.5
399396.SZ,20220323,25916.6827,25723.4298,26050.5555,25551.9313,4080294.0,28815642.6
399396.SZ,20220322,25620.5816,25863.3066,25922.561,25542.4596,4210005.0,19414658.1
399396.SZ,20220321,25812.1075,26048.2831,26048.2831,25614.5661,5183915.0,25410867.7
399396.SZ,20220318,25874.4374,25768.0076,26055.8914,25568.4239,4313661.0,26963404.8
399396.SZ,20220317,25905.7429,25714.7619,26363.7291,25651.0753,6126812.0,43304678.9
399396.SZ,20220316,25262.4064,24895.561,25357.537,23961.9507,6869583.0,45059150.7
399396.SZ,20220315,24437.671,25202.0382,25518.5339,24433.9442,6587755.0,44584339.3
399396.SZ,20220314,25751.3362,26475.3493,26475.3493,25751.3362,5067290.0,34957391.1
399396.SZ,20220311,26911.3098,26550.7124,26960.7836,26190.969,5467241.0,37519175.8
399396.SZ,20220310,26785.7982,26664.4948,26890.4165,26489.2462,4964410.0,35098677.9
399396.SZ,20220309,25970.2181,26182.3441,26494.0767,25031.8752,5997949.0,39066542.6
399396.SZ,20220308,26094.1727,26765.0901,27057.6615,26015.8374,5651770.0,37422826.7
399396.SZ,20220307,26354.4231,27405.0416,27405.0416,26253.9463,5824205.0,39694074.6
399396.SZ,20220304,27627.4044,27663.0633,27938.4775,27503.386,4021286.0,26394856.5
399396.SZ,20220303,27892.0741,28616.692,28659.5921,27885.0592,4268915.0,29429775.1
399396.SZ,20220302,28560.5654,28636.3828,28692.9837,28370.619,4279365.0,21816559.5
399396.SZ,20220301,28868.9615,28370.9835,28894.8203,28370.9835,5195068.0,34258535.6
399396.SZ,20220228,28294.6758,28169.8078,28294.6758,27844.0464,4043893.0,23328638.3
399396.SZ,20220225,28273.1604,28101.5617,28528.1381,28101.5617,4197078.0,25402152.1
399396.SZ,20220224,27927.6693,28618.4212,28689.8278,27666.3468,5805773.0,39624637.3
399396.SZ,20220223,28821.1241,28666.4545,28858.1131,28426.125,3836677.0,24020448.6
399396.SZ,20220222,28613.123,29114.0574,29114.0574,28427.6234,3897319.0,28917828.3
399396.SZ,20220221,29318.1834,29292.9748,29571.8001,29185.7152,3312701.0,21204510.3
399396.SZ,20220218,29339.2763,29083.7299,29368.943,28861.1565,3035769.0,19170223.7
399396.SZ,20220217,29215.4463,29435.2518,29511.6775,29133.3346,3268398.0,20855964.3
399396.SZ,20220216,29380.6218,29302.8384,29487.5583,29084.4017,3265761.0,20738203.9
399396.SZ,20220215,29229.2306,28932.4702,29384.2682,28861.5048,3536431.0,27344534.4
399396.SZ,20220214,28857.1847,28348.9557,29023.9226,28336.8901,3882202.0,26690700.7
399396.SZ,20220211,28534.0367,28548.0426,29154.2941,28401.919,4321098.0,32480467.2
399396.SZ,20220210,28632.7195,28759.3395,28839.8172,28423.4356,3902377.0,25449983.5
399396.SZ,20220209,28745.4171,27762.4581,28812.6546,27737.3953,4591814.0,33901337.8
399396.SZ,20220208,27810.4386,28255.728,28265.3498,27278.3016,4267578.0,33352000.4
399396.SZ,20220207,28251.1722,28528.3994,28981.083,28110.226,4464229.0,33498961.8
399396.SZ,20220128,28199.6037,28872.839,28979.8011,28161.1209,4092817.0,32474178.3
399396.SZ,20220127,28823.2773,29427.5141,29645.401,28797.3128,4165608.0,32453179.5
399396.SZ,20220126,29277.1759,29122.0578,29567.1682,28778.1507,4383656.0,31023028.2
399396.SZ,20220125,29135.463,29636.1407,29876.1363,29135.463,5320913.0,30204745.9
399396.SZ,20220124,29812.9511,29871.799,30216.4667,29609.919,4009849.0,26694452.3
399396.SZ,20220121,30124.1199,29689.9617,30295.8132,29542.9711,5586372.0,37229634.5
399396.SZ,20220120,29812.045,29409.7767,29920.9403,29385.5377,5684279.0,34396898.9
399396.SZ,20220119,29408.679,29686.8625,29686.8625,29192.954,5650476.0,29721418.7
399396.SZ,20220118,29577.7322,29233.5128,29782.0746,29052.8699,5096380.0,33517946.4
399396.SZ,20220117,29235.1016,29071.5988,29276.8481,28669.986,5045690.0,28976331.0
399396.SZ,20220114,29120.3397,29315.4323,29588.1549,29108.3797,5464393.0,31011204.8
399396.SZ,20220113,29401.8332,30363.2485,30380.2708,29386.0824,6504119.0,44417742.4
399396.SZ,20220112,30333.4893,30082.4711,30347.0208,30022.3075,5304757.0,31580993.0
399396.SZ,20220111,29994.7268,30417.5238,30539.1622,29966.6282,5066848.0,29855466.6
399396.SZ,20220110,30530.5446,30343.9488,30695.0723,29885.7897,6207873.0,37457282.2
399396.SZ,20220107,30590.8993,30977.1164,31094.168,30559.3984,5738901.0,34335276.9
399396.SZ,20220106,31043.9739,31500.94,31624.4601,30703.1538,6906909.0,43862798.5
399396.SZ,20220105,31551.3529,31574.6507,32068.7959,31404.9177,7380496.0,41524786.8
399396.SZ,20220104,31658.5867,31717.3507,31725.2464,31154.0226,6512569.0,40566597.6
399396.SZ,20211231,31762.4502,31962.2243,31970.7442,31519.5848,4639306.0,35178433.3
399396.SZ,20211230,31967.432,31734.8616,32098.519,31640.684,4764465.0,36232764.8
399396.SZ,20211229,31710.6845,33122.245,33132.7725,31681.1255,6156192.0,51601185.3
399396.SZ,20211228,33045.4671,32926.3366,33268.9914,32798.7539,5758477.0,36912662.9
399396.SZ,20211227,32943.9367,33026.8412,33157.2598,32602.5033,6253037.0,42444459.2
399396.SZ,20211224,33143.9601,32726.1432,33364.6311,32726.1432,6946057.0,53439407.4
399396.SZ,20211223,32689.3824,32231.9489,32689.3824,31900.9826,5668093.0,42494982.4
399396.SZ,20211222,32164.5176,32116.7029,32304.3204,32001.3973,5002196.0,28957251.1
399396.SZ,20211221,32064.5554,32138.868,32435.532,31803.09,5312750.0,34819293.7
399396.SZ,20211220,32180.5516,32053.2718,32571.1357,32042.1354,5270474.0,36490811.9
399396.SZ,20211217,32141.0942,32785.7525,32785.7525,32087.5575,5360394.0,43253980.3
399396.SZ,20211216,32923.9855,33101.1037,33130.4692,32414.7104,5886829.0,49497794.5
399396.SZ,20211215,33201.7474,33583.8401,33632.4767,33045.8135,6005040.0,42390215.2
399396.SZ,20211214,33742.9721,33497.4508,33997.8183,33336.2033,6863429.0,49397397.5
399396.SZ,20211213,33640.239,33807.3785,34339.6231,33589.8041,8607289.0,66431729.4
399396.SZ,20211210,33434.7911,33236.4073,33618.6871,32970.2455,9478937.0,62609426.5
399396.SZ,20211209,33435.4851,32954.8909,33902.9001,32840.9525,10894048.0,78090913.5
399396.SZ,20211208,32852.8864,31870.5633,32864.2813,31701.2806,9068081.0,67038225.6
399396.SZ,20211207,31862.8155,31830.4441,32213.3497,31724.1323,7381589.0,49813724.4
399396.SZ,20211206,31641.2009,31894.5099,31919.186,31456.6543,5977278.0,44295740.8
399396.SZ,20211203,31790.4914,31053.2088,31876.1367,31050.1937,6515197.0,51331354.4
399396.SZ,20211202,31023.8352,31018.0155,31272.1901,30912.0985,4369354.0,30611003.3
399396.SZ,20211201,30934.0088,31066.907,31214.0058,30755.6812,4233363.0,30969950.5
399396.SZ,20211130,30814.511,31429.6578,31443.4015,30774.9193,4903390.0,37259527.3
399396.SZ,20211129,31385.79,30943.3443,31385.978,30942.8265,5426058.0,39780587.3
399396.SZ,20211126,31155.6806,31359.921,31412.6684,31003.5899,5214753.0,33946193.1
399396.SZ,20211125,31387.131,31651.6581,31888.8879,31247.4785,6525780.0,44526302.4
